N-term, time, date, conId, Previous Price, Current Price, Difference in Price ($), Difference in Price (%), cumulativeAggregatedAvg, Previous Volume, Current Volume, Difference in Volume, cumulativeAggregatedAvgVolume, SMA 5, SMA20, Crossing SMA Condition, Volume Condition, Order
0,13:00:00,20221201,88819288,117.19,117.09,-0.09999999999999432,-0.0008533151292771935,0.0008533151292771935,16303,16303,0,0,,,0,0,
1,12:50:00,20221201,88819288,117.09,117.19,0.09999999999999432,0.0008540438978563012,0.0008536795135667474,16303,12525,-3778,0.1158682451082622830153959394,,,0,0,
2,12:40:00,20221201,88819288,117.19,117.16,-0.030000000000001137,-0.00025599453878318235,0.0006544511886388924,12525,10115,-2410,0.1413838866257344029151209124,,,0,0,
3,12:30:00,20221201,88819288,117.16,117.58,0.4200000000000017,0.0035848412427449787,0.001387048702165414,10115,15233,5118,0.2325332189732553251720055385,,,0,1,
4,12:20:00,20221201,88819288,117.58,117.8,0.21999999999999886,0.0018710665079094988,0.001483852263314231,15233,16008,775,0.1962018525369709640042098270,78.9615488,,0,0,
5,12:10:00,20221201,88819288,117.8,117.48,-0.3199999999999932,-0.0027164685908318605,0.0016892883179005025,16008,19423,3415,0.1990566828779272442830350924,86.66523904,,0,0,
6,12:00:00,20221201,88819288,117.48,117.48,0,0,0.001447961415343288,19423,30282,10859,0.2504885055951918946922745758,92.828191232,,0,1,
7,11:50:00,20221201,88819288,117.48,117.36,-0.12000000000000455,-0.0010214504596527455,0.0013946475458819702,30282,11306,-18976,0.2975078036665147888411441241,97.7345529856,,0,0,
8,11:40:00,20221201,88819288,117.36,117.26,-0.09999999999999432,-0.0008520790729379202,0.001334362159999298,11306,14461,3155,0.2954575331292030742880260603,101.63964238848,,0,0,
9,11:30:00,20221201,88819288,117.26,117.14,-0.12000000000000455,-0.0010233668770254524,0.0013032626317019136,14461,39039,24578,0.4358723634550352736014957729,104.73971391078399,,0,1,
10,11:20:00,20221201,88819288,117.14,117.28,0.14000000000000057,0.0011951511012463767,0.0012934343107514103,39039,26630,-12409,0.4251441145549350892959905707,107.24777112862719,,0,0,
11,11:10:00,20221201,88819288,117.28,117.05,-0.23000000000000398,-0.001961118690313813,0.0013490746757149439,26630,25056,-1574,0.3946409609355899853156669104,109.20821690290175,,0,0,
12,11:00:00,20221201,88819288,117.05,117.67,0.6200000000000045,0.005296881674498117,0.0016527521371598034,25056,22269,-2787,0.3728401826260736321864629423,110.9005735223214,,0,0,
13,10:50:00,20221201,88819288,117.67,117.47,-0.20000000000000284,-0.0016996685646299213,0.0016561033105505262,22269,20081,-2188,0.3532268250858029364878930429,112.21445881785712,,0,0,
14,10:40:00,20221201,88819288,117.47,117.38,-0.09000000000000341,-0.0007661530603558646,0.0015967732938708822,20081,15406,-4675,0.3451988454880139526470704405,113.2475670542857,,0,0,
15,10:30:00,20221201,88819288,117.38,116.81,-0.5699999999999932,-0.004856023172601748,0.0018004764112915612,15406,34041,18635,0.3992235216953830663264779473,113.96005364342855,,0,1,
16,10:20:00,20221201,88819288,116.81,116.91,0.09999999999999432,0.0008560910880917242,0.0017449243334562766,34041,59917,25876,0.4204540310948917298225395550,114.55004291474285,,0,1,
17,10:10:00,20221201,88819288,116.91,117.64,0.730000000000004,0.006244119408091729,0.0019948796153804686,59917,46123,-13794,0.4098853887497284875450027564,115.16803433179427,,0,0,
18,10:00:00,20221201,88819288,117.64,118.71,1.0699999999999932,0.009095545732743907,0.0023685988847153864,46123,30582,-15541,0.4060465187883965718196161048,115.87642746543543,,0,0,
19,09:50:00,20221201,88819288,118.71,118.78,0.07000000000000739,0.0005896723106731311,0.0022796525560132737,30582,25871,-4711,0.3934464359985418468843805092,116.45714197234834,75.39595728416674,0,0,
20,09:40:00,20221201,88819288,118.78,118.41,-0.37000000000000455,-0.0031150025256777617,0.002319431125997297,25871,43155,17284,0.4065244130942083016558642846,116.84771357787868,77.5466594199584,0,1,
21,09:30:00,20221201,88819288,118.41,118.39,-0.01999999999999602,-0.00016890465332316545,0.0022216799226939276,43155,103851,60696,0.4519762610344232148567376447,117.15617086230294,79.58882644896048,0,1,
22,15:50:00,20221130,88819288,118.39,117.75,-0.6400000000000006,-0.005405861981586288,0.0023601226209066387,103851,502151,398300,0.5990774018893663607073827532,117.27493668984235,81.49688512651245,0,1,
23,15:40:00,20221130,88819288,117.75,117.24,-0.5100000000000051,-0.004331210191082846,0.0024422512696639807,502151,164592,-337559,0.6021252636185285709293766557,117.26794935187388,83.28404087018683,0,0,
24,15:30:00,20221130,88819288,117.24,116.96,-0.28000000000000114,-0.0023882633913340254,0.0024400917545307826,164592,114346,-50246,0.5902512961378488648570504278,117.2063594814991,84.9678388266775,0,0,
25,15:20:00,20221130,88819288,116.96,116.61,-0.3499999999999943,-0.00299247606019147,0.0024613373047485012,114346,79275,-35071,0.5793458409309873466104923133,117.08708758519928,86.54994688534362,0,0,
26,15:10:00,20221130,88819288,116.61,116.4,-0.20999999999999375,-0.0018008747105736536,0.0024368757271864697,79275,113990,34715,0.5741073291682280712784686366,116.94967006815943,88.04244954107642,0,0,
27,15:00:00,20221130,88819288,116.4,116.25,-0.15000000000000568,-0.0012886597938144818,0.002395868015280327,113990,276956,162966,0.6046624861206279315904531967,116.80973605452755,89.4528270640226,0,1,
28,14:50:00,20221130,88819288,116.25,115.95,-0.29999999999999716,-0.0025806451612902983,0.0024022396410048087,276956,29895,-247061,0.6145726992322805942788665989,116.63778884362203,90.77768571082147,0,0,
29,14:40:00,20221130,88819288,115.95,115.84,-0.10999999999999943,-0.000948684777921513,0.0023537878122353653,29895,23926,-5969,0.6007424591212820679188657995,116.47823107489762,92.0308014252804,0,0,
30,14:30:00,20221130,88819288,115.84,115.53,-0.3100000000000023,-0.0026761049723757102,0.002364185139981828,23926,28201,4275,0.5871274093887252397996018551,116.2885848599181,93.20576135401637,0,0,
