N-term, time, date, conId, Previous Price, Current Price, Difference in Price ($), Difference in Price (%), cumulativeAggregatedAvg, Previous Volume, Current Volume, Difference in Volume, cumulativeAggregatedAvgVolume, SMA 5, SMA20, Crossing SMA Condition, Volume Condition, Order
0,12:40:00,20220901,187296614,8.23,8.23,0,0,0,45697,45697,0,0,,,0,0,
1,12:30:00,20220901,187296614,8.23,8.24,0.009999999999999787,0.0012150668286755512,0.0006075334143377756,45697,44697,-1000,0.0109416373066065606057290413,,,0,0,
2,12:20:00,20220901,187296614,8.24,8.27,0.02999999999999936,0.0036407766990290487,0.0016186145092348665,44697,132634,87937,0.6630953361924870936810713763,,,0,1,
3,12:10:00,20220901,187296614,8.27,8.25,-0.019999999999999574,-0.0024183796856105896,0.0018185558033287973,132634,79636,-52998,0.5972167024700736605053863692,,,0,0,
4,12:00:00,20220901,187296614,8.25,8.24,-0.009999999999999787,-0.0012121212121211863,0.001697268885087275,79636,127621,47985,0.5982841862263979710483394334,5.544537600000001,,0,0,
5,11:50:00,20220901,187296614,8.24,8.25,0.009999999999999787,0.0012135922330096828,0.0016166561097410096,127621,44276,-83345,0.6074145721210925021689228708,6.085630080000001,,0,0,
6,11:40:00,20220901,187296614,8.25,8.27,0.019999999999999574,0.0024242424242423726,0.0017320255832412043,44276,28732,-15544,0.5707939985913069633215911044,6.522504064000001,,0,0,
7,11:30:00,20220901,187296614,8.27,8.28,0.009999999999999787,0.0012091898428052948,0.0016666711156867156,28732,58248,29516,0.6278555798964483054220541960,6.8740032512,,0,1,
8,11:20:00,20220901,187296614,8.28,8.27,-0.009999999999999787,-0.0012077294685990082,0.001615677599343637,58248,47675,-10573,0.5782624001252624165518138963,7.15320260096,,0,0,
9,11:10:00,20220901,187296614,8.27,8.29,0.019999999999999574,0.0024183796856105896,0.0016959478079703323,47675,41198,-6477,0.5340218968720439882159822707,7.380562080768,,0,0,
10,11:00:00,20220901,187296614,8.29,8.28,-0.009999999999999787,-0.0012062726176115546,0.0016514318815740799,41198,89342,48144,0.5917108532924031666700951412,7.560449664614399,,0,1,
11,10:50:00,20220901,187296614,8.28,8.28,0,0,0.0015138125581095731,89342,86672,-2670,0.5448920455509434913805340164,7.704359731691519,,0,0,
12,10:40:00,20220901,187296614,8.28,8.24,-0.03999999999999915,-0.004830917874396033,0.001768974505516224,86672,291089,204417,0.6844013153603829924837794579,7.811487785353215,,0,1,
13,10:30:00,20220901,187296614,8.24,8.22,-0.019999999999999574,-0.0024271844660193657,0.0018159895026950198,291089,109824,-181265,0.6799950305650752920654216757,7.893190228282572,,0,0,
14,10:20:00,20220901,187296614,8.22,8.16,-0.0600000000000005,-0.00729927007299276,0.002181541540714869,109824,113725,3901,0.6370300598016848802090011786,7.946552182626057,,0,0,
15,10:10:00,20220901,187296614,8.16,8.13,-0.02999999999999936,-0.0036764705882352156,0.002274974606184891,113725,94936,-18789,0.6075415768653545806916519485,7.983241746100846,,0,0,
16,10:00:00,20220901,187296614,8.13,8.16,0.02999999999999936,0.0036900369003689247,0.0023582135646663047,94936,67454,-27482,0.5888320269386613641640205353,8.018593396880677,,0,0,
17,09:50:00,20220901,187296614,8.16,8.23,0.07000000000000028,0.008578431372549055,0.002703781220659791,67454,103423,35969,0.5857434401938505271011333651,8.060874717504541,,0,0,
18,09:40:00,20220901,187296614,8.23,8.29,0.05999999999999872,0.0072904009720533075,0.002945182260206818,103423,71895,-31528,0.5709593196835656810323924121,8.106699774003634,,0,0,
19,09:30:00,20220901,187296614,8.29,8.41,0.120000000000001,0.014475271411339084,0.0035216867177634316,71895,184402,112507,0.6206553205955554197918166749,8.167359819202908,5.292450769332216,0,1,
20,13:00:00,20220901,187296614,8.41,8.21,-0.1999999999999993,-0.02378121284185485,0.00448642605700588,184402,87652,-96750,0.6160845400832942650681434531,8.175887855362326,5.438328230865605,0,0,
21,13:10:00,20220901,187296614,8.21,8.18,-0.030000000000001137,-0.003654080389768713,0.0044485921630405545,87652,73310,-14342,0.5955181670153245932037080049,8.176710284289861,5.5754118193223245,0,0,
22,13:20:00,20220901,187296614,8.18,8.17,-0.009999999999999787,-0.0012224938875305363,0.004308327020627075,73310,67008,-6302,0.5733636256549944609317219577,8.175368227431889,5.705141228356208,0,0,
23,13:30:00,20220901,187296614,8.17,8.16,-0.009999999999999787,-0.0012239902080783092,0.004179812986770877,67008,11503,-55505,0.5839873883475772689309454180,8.172294581945511,5.827884166938398,0,0,
24,13:40:00,20220901,187296614,8.16,8.14,-0.019999999999999574,-0.0024509803921568107,0.004110659682986314,11503,32766,21263,0.6345668652556458377407770614,8.16583566555641,5.943489958591479,0,1,
25,13:50:00,20220901,187296614,8.14,8.14,0,0,0.003952557387486841,32766,76379,43613,0.6613544617945458096635789560,8.160668532445127,6.053315460661905,0,1,
26,14:00:00,20220901,187296614,8.14,8.12,-0.02000000000000135,-0.0024570024570026226,0.003897166464135574,76379,69753,-6626,0.6400728740993602441157991964,8.152534825956103,6.156649687628809,0,0,
27,14:10:00,20220901,187296614,8.12,8.12,0,0,0.0037579819475593032,69753,30785,-38968,0.6371651634289268807234364812,8.146027860764882,6.254817203247368,0,0,
28,14:20:00,20220901,187296614,8.12,8.16,0.040000000000000924,0.004926108374384351,0.00379826216917396,30785,51861,21076,0.6388015071967050597256700006,8.148822288611905,6.350076343085,0,0,
29,14:30:00,20220901,187296614,8.16,8.19,0.02999999999999936,0.0036764705882352156,0.003794202449809335,51861,70094,18233,0.6292272703168863641725356788,8.157057830889524,6.442072525930749,0,0,
30,14:40:00,20220901,187296614,8.19,8.2,0.009999999999999787,0.001221001221001195,0.0037111959585574596,70094,24613,-45481,0.6298604954304473091476659804,8.16564626471162,6.529968899634212,0,0,
31,14:50:00,20220901,187296614,8.2,8.22,0.02000000000000135,0.0024390243902440672,0.003671440597047666,24613,54806,30193,0.6485120256507201329348268522,8.176517011769295,6.614470454652501,0,1,
32,15:00:00,20220901,187296614,8.22,8.24,0.019999999999999574,0.0024330900243308483,0.003633914822116853,54806,24623,-30183,0.6455487634565712023235875826,8.189213609415436,6.695746931919876,0,0,
33,15:10:00,20220901,187296614,8.24,8.2,-0.040000000000000924,-0.004854368932038947,0.0036698105312322087,24623,36161,11538,0.6403439845642978941124534480,8.191370887532349,6.770959585323882,0,0,
34,15:20:00,20220901,187296614,8.2,8.18,-0.019999999999999574,-0.002439024390243851,0.0036346452129182557,36161,60614,24453,0.6413691783793949986101953490,8.18909671002588,6.8414116060576875,0,0,
35,15:30:00,20220901,187296614,8.18,8.19,0.009999999999999787,0.0012224938875305363,0.0035676410094352636,60614,67701,7087,0.6268011507426331172123525418,8.189277368020704,6.908841025754803,0,0,
36,15:40:00,20220901,187296614,8.19,8.18,-0.009999999999999787,-0.001221001221001195,0.0035042183124505593,67701,102281,34580,0.6236653175035428707636819846,8.187421894416563,6.972398974467063,0,0,
37,15:50:00,20220901,187296614,8.18,8.24,0.0600000000000005,0.007334963325183435,0.0036050273917330035,102281,266838,164557,0.6495917996202554287979260982,8.19793751553325,7.035779025743709,0,1,
38,09:30:00,20220902,187296614,8.24,8.32,0.08000000000000007,0.009708737864077678,0.00376153278845979,266838,79062,-187776,0.6509793911093515962305832118,8.222350012426599,7.0999900744565245,0,0,
39,09:40:00,20220902,187296614,8.32,8.29,-0.030000000000001137,-0.003605769230769367,0.003757638699517529,79062,32160,-46902,0.6495356720597805140731680282,8.23588000994128,7.159490570733698,0,0,
40,09:50:00,20220902,187296614,8.29,8.27,-0.019999999999999574,-0.002412545235223109,0.0037248315418518117,32160,30303,-1857,0.6351016931635281316767711378,8.242704007953023,7.215016042197013,0,0,
41,10:00:00,20220902,187296614,8.27,8.32,0.05000000000000071,0.006045949214026688,0.0037800962483321657,30303,26196,-4107,0.6232071560770425935686463758,8.258163206362418,7.270265240087163,0,0,
42,10:10:00,20220902,187296614,8.32,8.32,0,0,0.0036921870332546737,26196,65593,39397,0.6436891268194298497615639343,8.270530565089935,7.322751978082805,0,1,
43,10:20:00,20220902,187296614,8.32,8.33,0.009999999999999787,0.0012019230769230512,0.0036355901251562276,65593,43009,-22584,0.6368849428587429201226576683,8.282424452071949,7.373114379178665,0,0,
44,10:30:00,20220902,187296614,8.33,8.33,0,0,0.0035547992334860894,43009,28480,-14529,0.6302389000370019024795517635,8.291939561657559,7.420958660219731,0,0,
45,10:40:00,20220902,187296614,8.33,8.32,-0.009999999999999787,-0.001200480192076805,0.0035036183847598004,28480,22563,-5917,0.6210545724592556471496347857,8.297551649326047,7.465910727208745,0,0,
46,10:50:00,20220902,187296614,8.32,8.31,-0.009999999999999787,-0.0012019230769230512,0.003454646144167529,22563,43039,20476,0.6271492291053763577022744305,8.300041319460838,7.508115190848307,0,0,
47,11:00:00,20220902,187296614,8.31,8.3,-0.009999999999999787,-0.00120336943441634,0.0034077445460477126,43039,33637,-9402,0.6186347249775957918883478227,8.30003305556867,7.547709431305892,0,0,
48,11:10:00,20220902,187296614,8.3,8.31,0.009999999999999787,0.001204819277108408,0.003362786887497931,33637,20199,-13438,0.6141625989574325061651140200,8.302026444454937,7.585823959740597,0,0,
49,11:20:00,20220902,187296614,8.31,8.3,-0.009999999999999787,-0.00120336943441634,0.003319598538436299,20199,24345,4146,0.6059845006987650679829969468,8.30162115556395,7.621532761753567,0,0,
50,11:30:00,20220902,187296614,8.3,8.29,-0.010000000000001563,-0.001204819277108622,0.003278132278410266,24345,52139,27794,0.6164881732574404528065134231,8.29929692445116,7.654956123665889,0,1,
51,11:40:00,20220902,187296614,8.29,8.29,0,0,0.003215091273056223,52139,35316,-16823,0.6108375688577109989321513985,8.297437539560928,7.686708317482595,0,0,
52,11:50:00,20220902,187296614,8.29,8.3,0.010000000000001563,0.001206272617611769,0.003177189034274252,35316,19360,-15956,0.6078369835322404112043761538,8.297950031648742,7.717372901608465,0,0,
53,12:00:00,20220902,187296614,8.3,8.3,0,0,0.00311835220030621,19360,15541,-3819,0.6002337504426473457382406297,8.298360025318994,7.746504256528042,0,0,
54,12:10:00,20220902,187296614,8.3,8.29,-0.010000000000001563,-0.001204819277108622,0.0030835606926117084,15541,13852,-1689,0.5912964143456029500925667259,8.296688020255194,7.77367904370164,0,0,
55,12:20:00,20220902,187296614,8.29,8.24,-0.049999999999998934,-0.006031363088057773,0.0031362000211018165,13852,39853,26001,0.6142564331006108756310626699,8.285350416204155,7.796995091516558,0,1,
56,12:30:00,20220902,187296614,8.24,8.24,0,0,0.0030811789681000302,39853,93504,53651,0.6270979407163801235705187937,8.276280332963324,7.81914533694073,0,1,
57,12:40:00,20220902,187296614,8.24,8.21,-0.02999999999999936,-0.0036407766990290487,0.0030908272048401856,93504,15289,-78215,0.6307081189553445626588082511,8.263024266370659,7.838688070093694,0,0,
58,12:50:00,20220902,187296614,8.21,8.19,-0.02000000000000135,-0.002436053593179214,0.0030797293470154236,15289,39661,24372,0.6470365788420823823403001852,8.248419413096528,7.856253666589009,0,1,
59,13:00:00,20220902,187296614,8.19,8.17,-0.019999999999999574,-0.00244200244200239,0.0030691005652652066,39661,47523,7862,0.6395564691821074996402511674,8.232735530477223,7.871940983259559,0,0,
60,13:10:00,20220902,187296614,8.17,8.15,-0.019999999999999574,-0.0024479804161566185,0.003058918267738836,47523,79424,31901,0.6400764444676064298544033290,8.216188424381778,7.88584393409658,0,0,
61,13:20:00,20220902,187296614,8.15,8.13,-0.019999999999999574,-0.0024539877300612974,0.003049161323582747,79424,125248,45824,0.6390583416423055593357098387,8.198950739505422,7.898051737391751,0,0,
62,13:30:00,20220902,187296614,8.13,8.15,0.019999999999999574,0.0024600246002459496,0.003039809947021845,125248,50278,-74970,0.6384157081605916306659773833,8.189160591604338,7.910649150522163,0,0,
63,13:40:00,20220902,187296614,8.15,8.15,0,0,0.0029923129165996287,50278,23916,-26362,0.6366330370075468639418932875,8.181328473283472,7.922616692996055,0,0,
64,13:50:00,20220902,187296614,8.15,8.14,-0.009999999999999787,-0.0012269938650306487,0.0029651541619601057,23916,27315,3399,0.6290251814920422832955063693,8.173062778626777,7.933485858346252,0,0,
65,14:00:00,20220902,187296614,8.14,8.16,0.019999999999999574,0.0024570024570024045,0.002957454893703171,27315,14924,-12391,0.6263677322980401338670001337,8.170450222901422,7.94481156542894,0,0,
66,14:10:00,20220902,187296614,8.16,8.16,0,0,0.002913313775886706,14924,10768,-4156,0.6211753425613684091104914249,8.168360178321137,7.955570987157493,0,0,
67,14:20:00,20220902,187296614,8.16,8.16,0,0,0.002870470926241313,10768,12173,1405,0.6139592227828568948343931658,8.16668814265691,7.965792437799619,0,0,
68,14:30:00,20220902,187296614,8.16,8.19,0.02999999999999936,0.0036764705882352156,0.002882152080762964,12173,26659,14486,0.6223077946174876862142001418,8.171350514125528,7.977002815909637,0,1,
