N-term, time, date, conId, Previous Price, Current Price, Difference in Price ($), Difference in Price (%), cumulativeAggregatedAvg, Previous Volume, Current Volume, Difference in Volume, cumulativeAggregatedAvgVolume, SMA 5, SMA20, Crossing SMA Condition, Volume Condition, Order
0,09:30:00,20221128,181764593,665.95,668.3,2.349999999999909,0.003528793452961797,0.003528793452961797,6461,6461,0,0,,,0,0,
1,09:40:00,20221128,181764593,668.3,664.98,-3.3199999999999363,-0.004967828819392394,0.004248311136177095,6461,3338,-3123,0.241680854356910694938863953,,,0,0,
2,09:50:00,20221128,181764593,664.98,666.39,1.4099999999999682,0.0021203645222412225,0.003538995598198471,3338,9008,5670,0.7273278793376009386271076243,,,0,1,
3,10:00:00,20221128,181764593,666.39,668.47,2.080000000000041,0.003121295337565151,0.0034345705330401407,9008,4735,-4273,0.6640849414747815210218404873,,,0,0,
4,10:10:00,20221128,181764593,668.47,670.65,2.17999999999995,0.003261178512124628,0.003399892128857038,4735,8630,3895,0.6957874885546932210413372262,449.22420800000003,,0,0,
5,10:20:00,20221128,181764593,670.65,667.93,-2.7200000000000273,-0.0040557667934094195,0.0035092045729491015,8630,4700,-3930,0.6557209372563733582065218484,492.9653664,,0,0,
6,10:30:00,20221128,181764593,667.93,667.06,-0.8700000000000045,-0.0013025317024239135,0.0031939655914455032,4700,6396,1696,0.6135966696240039118973834688,527.78429312,,0,0,
7,10:40:00,20221128,181764593,667.06,665.25,-1.8099999999999454,-0.002713399094534143,0.003133894779331583,6396,1400,-4996,0.6345362353894211840108984652,555.2774344960001,,0,0,
8,10:50:00,20221128,181764593,665.25,665.57,0.32000000000005,0.00048102217211582116,0.0028391311563076096,1400,5617,4217,0.8987147489175807349938145087,577.3359475968001,,0,1,
9,11:00:00,20221128,181764593,665.57,666.01,0.4399999999999409,0.0006610874889191833,0.002621326789568767,5617,9463,3846,0.8773139879300419956585776190,595.0707580774401,,0,0,
10,11:10:00,20221128,181764593,666.01,666.62,0.6100000000000136,0.0009159021636311973,0.002466288187210806,9463,2900,-6563,0.8606075593730594184928016301,609.3806064619521,,0,0,
11,11:20:00,20221128,181764593,666.62,665.96,-0.6599999999999682,-0.0009900693048512919,0.00234326994701418,2900,4228,1328,0.8270511822988676853425394253,620.6964851695617,,0,0,
12,11:30:00,20221128,181764593,665.96,666.66,0.6999999999999318,0.0010511141810317912,0.0022438733496309192,4228,4628,400,0.7707093513047695015562746576,629.8891881356494,,0,0,
13,11:40:00,20221128,181764593,666.66,666.99,0.3300000000000409,0.0004950049500495619,0.0021189541782322507,4628,3326,-1302,0.7357537568202888055875989088,637.3093505085195,,0,0,
14,11:50:00,20221128,181764593,666.99,666.84,-0.14999999999997726,-0.00022489092789993443,0.001992683294876763,3326,1608,-1718,0.7211392650346748435233705269,643.2154804068157,,0,0,
15,12:00:00,20221128,181764593,666.84,666.5,-0.34000000000003183,-0.0005098674344670863,0.0019000073036011583,1608,6400,4792,0.8623242798754803026190802670,647.8723843254525,,0,1,
16,12:10:00,20221128,181764593,666.5,667.42,0.9199999999999591,0.0013803450862715065,0.0018694389378758848,6400,8020,1620,0.8264890281180991083473696631,651.7819074603619,,0,0,
17,12:20:00,20221128,181764593,667.42,667.02,-0.39999999999997726,-0.000599322765275205,0.0017988769282869582,8020,5435,-2585,0.7984795933334831839296230249,654.8295259682895,,0,0,
18,12:30:00,20221128,181764593,667.02,666.62,-0.39999999999997726,-0.000599682168450687,0.001735761414611365,5435,3086,-2349,0.7792016522133797500008233237,657.1876207746316,,0,0,
19,12:40:00,20221128,181764593,666.62,664.8,-1.82000000000005,-0.0027301911133780113,0.0017854828995496972,3086,1501,-1585,0.7659220621496971526498424297,658.7100966197052,427.6906676910062,0,0,
20,12:50:00,20221128,181764593,664.8,664.06,-0.7400000000000091,-0.0011131167268351521,0.0017534654627537666,1501,1795,294,0.7387766982562072435058617982,659.7800772957642,439.50913430645585,0,0,
21,13:00:00,20221128,181764593,664.06,664.11,0.05000000000006821,7.529440110843632E-05,0.0016771849599517062,1795,1300,-495,0.7177307581860656379831213088,660.6460618366114,450.73917759113306,0,0,
22,13:10:00,20221128,181764593,664.11,665.57,1.4600000000000364,0.002198430982819166,0.001699847830511161,1300,3108,1808,0.7469933004722902089069320880,661.6308494692892,461.4807187115764,0,1,
23,13:20:00,20221128,181764593,665.57,665.13,-0.44000000000005457,-0.0006610874889193541,0.0016565661496115024,3108,3667,559,0.7233626808633793609703873522,662.3306795754313,471.6631827759976,0,0,
24,13:30:00,20221128,181764593,665.13,664.98,-0.14999999999997726,-0.00022551982319242444,0.0015993242965547392,3667,2900,-767,0.7027946857641046174014927744,662.860543660345,481.32902363719774,0,0,
25,13:40:00,20221128,181764593,664.98,664.7,-0.2799999999999727,-0.000421065295196807,0.001554006642656357,2900,4826,1926,0.7013078875052730074483849621,663.2284349282761,490.4975724553379,0,0,
26,13:50:00,20221128,181764593,664.7,664.6,-0.10000000000002274,-0.00015044380923728409,0.0015020228340112062,4826,10996,6170,0.7226850584995751092277444053,663.502747942621,499.202693832571,0,1,
27,14:00:00,20221128,181764593,664.6,664.12,-0.4800000000000182,-0.0007222389407162477,0.001474173409250672,10996,5323,-5673,0.7153004092009297320091835082,663.6261983540969,507.4485591409425,0,0,
28,14:10:00,20221128,181764593,664.12,663.01,-1.1100000000000136,-0.0016713846895139639,0.0014809737982252682,5323,6383,1060,0.6975016304582156223647330504,663.5029586832775,515.2266311838954,0,0,
29,14:20:00,20221128,181764593,663.01,662.43,-0.5800000000000409,-0.0008747982685027993,0.0014607679472345193,6383,4200,-2183,0.6856516492204758431723256607,663.288366946622,522.5867996247006,0,0,
30,14:30:00,20221128,181764593,662.43,663.35,0.9200000000000728,0.0013888259891612288,0.0014584472389095745,4200,4328,128,0.6645169570029182506890401939,663.3006935572976,529.6249596434656,0,0,
31,14:40:00,20221128,181764593,663.35,662.66,-0.6900000000000546,-0.0010401748699782234,0.0014453762273804699,4328,2400,-1928,0.6576717817638598649668376324,663.172554845838,536.2767116612923,0,0,
32,14:50:00,20221128,181764593,662.66,661.54,-1.1200000000000045,-0.0016901578486705167,0.0014527938522680471,2400,2000,-400,0.6427928388821267377456203304,662.8460438766704,542.5398760782277,0,0,
33,15:00:00,20221128,181764593,661.54,661.55,0.009999999999990905,1.5116243915698077E-05,0.0014105092167282722,2000,2400,400,0.6297695200914759513413373795,662.5868351013362,548.4903822743163,0,0,
34,15:10:00,20221128,181764593,661.55,660.66,-0.8899999999999864,-0.0013453253722318591,0.0014086468211712319,2400,7878,5478,0.6769903909460052098744420258,662.2014680810689,554.0988631606004,0,1,
35,15:20:00,20221128,181764593,660.66,660.87,0.21000000000003638,0.0003178639542276457,0.0013783472970894657,7878,11420,3542,0.6706741717283786653362383987,661.9351744648551,559.4374200025704,0,0,
36,15:30:00,20221128,181764593,660.87,660.99,0.12000000000000455,0.00018157882790867272,0.0013460022033278227,11420,8894,-2526,0.6585259750105813340583952536,661.7461395718841,564.5150490024419,0,0,
37,15:40:00,20221128,181764593,660.99,660.81,-0.18000000000006366,-0.00027231879453556583,0.001317747376780658,8894,23642,14748,0.6848330950627036684970015068,661.5589116575072,569.3297965523197,0,1,
38,15:50:00,20221128,181764593,660.81,662.69,1.8800000000001091,0.002844993265840573,0.0013569075277821943,23642,53927,30285,0.7001189899678242382234052888,661.7851293260057,573.9978067247038,0,1,
39,09:30:00,20221129,181764593,662.69,662.24,-0.4500000000000455,-0.0006790505364499923,0.0013399611029988893,53927,6329,-47598,0.7046819562129357511507544937,661.8761034608045,578.4099163884686,0,0,
40,09:40:00,20221129,181764593,662.24,664.32,2.080000000000041,0.003140855279052973,0.0013838853511953305,6329,7448,1119,0.6918069129514808518331220500,662.3648827686436,582.7054205690451,0,0,
41,09:50:00,20221129,181764593,664.32,666.9,2.5799999999999272,0.003883670520231104,0.0014434040456961822,7448,2691,-4757,0.6905423424446569381443941939,663.2719062149149,586.9151495405929,0,0,
42,10:00:00,20221129,181764593,666.9,666.23,-0.6699999999999591,-0.0010046483730693644,0.0014332004254025354,2691,600,-2091,0.6925537893562522487789247585,663.863524971932,590.8808920635632,0,0,
43,10:10:00,20221129,181764593,666.23,669.09,2.8600000000000136,0.0042928117917235996,0.0014981915928189231,600,6295,5695,0.8925336274769434855491007110,664.9088199775456,594.7913474603852,0,1,
44,10:20:00,20221129,181764593,669.09,669.62,0.5299999999999727,0.0007921206414682221,0.0014825011272333521,6295,7621,1326,0.8773805105941710586087367926,665.8510559820364,598.532780087366,0,0,
45,10:30:00,20221129,181764593,669.62,669.55,-0.07000000000005002,-0.00010453690152631346,0.0014525453831962425,7621,11768,4147,0.8701364627651226693249580374,666.5908447856291,602.0836410829976,0,0,
46,10:40:00,20221129,181764593,669.55,671.19,1.6400000000001,0.0024494063176762008,0.0014737551903128373,11768,7700,-4068,0.8589778828914299223649075106,667.5106758285033,605.5389590288477,0,0,
47,10:50:00,20221129,181764593,671.19,670.71,-0.4800000000000182,-0.0007151477227014976,0.0014579508680709343,7700,2299,-5401,0.8556956055692870370775433660,668.1505406628025,608.7975110774053,0,0,
48,11:00:00,20221129,181764593,670.71,668.52,-2.1900000000000546,-0.0032651965827258495,0.0014948334336761368,2299,8215,5916,0.8907486082305701956980503105,668.224432530242,611.783635523535,0,1,
49,11:10:00,20221129,181764593,668.52,667.1,-1.419999999999959,-0.0021240950158558595,0.0015074186653197311,8215,12068,3853,0.8823140377701584265984532726,667.9995460241937,614.5494537473584,0,0,
50,11:20:00,20221129,181764593,667.1,666.22,-0.8799999999999955,-0.0013191425573377236,0.001503726976927927,12068,3500,-8568,0.8789348762088582909420257506,667.643636819355,617.1329810599905,0,0,
51,11:30:00,20221129,181764593,666.22,666.9,0.67999999999995,0.0010206838581849089,0.001494437686182869,3500,835,-2665,0.8766751395784681589733604202,667.494909455484,619.621332006991,0,0,
52,11:40:00,20221129,181764593,666.9,666.61,-0.2899999999999636,-0.0004348478032688014,0.001474445424241094,835,3602,2767,0.9226581077956634835074750750,667.3179275643872,621.9707654066415,0,1,
53,11:50:00,20221129,181764593,666.61,667.78,1.169999999999959,0.0017551491876808913,0.001479643642082572,3602,2000,-1602,0.9138080116336548264466142095,667.4103420515098,624.2612271363095,0,0,
54,12:00:00,20221129,181764593,667.78,667.1,-0.67999999999995,-0.001018299439935233,0.001471255565679893,2000,2117,117,0.8982569568766792841475848602,667.3482736412079,626.403165779494,0,0,
55,12:10:00,20221129,181764593,667.1,666.43,-0.6700000000000728,-0.0010043471743367903,0.0014629179158344805,2117,5800,3683,0.9132831902788325161087458938,667.1646189129663,628.4045074905193,0,1,
56,12:20:00,20221129,181764593,666.43,666.93,0.5,0.0007502663445523161,0.0014504152566891793,5800,1600,-4200,0.9099648523973526958019378896,667.117695130373,630.3307821159933,0,0,
57,12:30:00,20221129,181764593,666.93,668.19,1.2600000000001046,0.0018892537447709726,0.0014579814375181757,1600,900,-700,0.9018189066663638562191458570,667.3321561042984,632.2237430101936,0,0,
58,12:40:00,20221129,181764593,668.19,667.81,-0.38000000000010914,-0.0005687005193135323,0.0014429088795825037,900,1400,500,0.8959500363085535460384070383,667.4277248834387,634.003055859684,0,0,
59,12:50:00,20221129,181764593,667.81,667.88,0.07000000000005002,0.0001048202332999656,0.0014206074021444613,1400,4224,2824,0.9146365833224586059853859686,667.518179906751,635.6969030666997,0,1,
60,13:00:00,20221129,181764593,667.88,667.46,-0.4199999999999591,-0.0006288554830208407,0.0014076278624866971,4224,1000,-3224,0.9121549602476244609294904212,667.5065439254008,637.2850579133648,0,0,
61,13:10:00,20221129,181764593,667.46,667.76,0.2999999999999545,0.00044946513648751163,0.0013921736249705812,1000,2600,1600,0.9232492350823401954306276725,667.5572351403207,638.8088050176966,0,1,
62,13:20:00,20221129,181764593,667.76,666.74,-1.0199999999999818,-0.0015274949083502784,0.001394321581849624,2600,1975,-625,0.9124101141347572619256238145,667.3937881122565,640.2053647668117,0,0,
63,13:30:00,20221129,181764593,666.74,665.5,-1.240000000000009,-0.0018597954225035383,0.0014015946106098415,1975,2204,229,0.8999654149621611733789220183,667.0150304898052,641.4700965284711,0,0,
64,13:40:00,20221129,181764593,665.5,665.97,0.4700000000000273,0.0007062359128475241,0.0013908967844904212,2204,5800,3596,0.9112210077684113253674244326,666.8060243918442,642.6950917020475,0,1,
65,13:50:00,20221129,181764593,665.97,667.32,1.3500000000000227,0.0020271183386639377,0.0014005365050082017,5800,3583,-2217,0.9032061649129860754010423487,666.9088195134752,643.9263371169451,0,0,
66,14:00:00,20221129,181764593,667.32,668.37,1.0499999999999545,0.0015734580111490056,0.0014031174230103032,3583,1600,-1983,0.8979858763659783185885574605,667.2010556107801,645.1485202610978,0,0,
67,14:10:00,20221129,181764593,668.37,668.68,0.30999999999994543,0.0004638149527955256,0.0013893041513894976,1600,1994,394,0.8884015252429492256681374978,667.4968444886241,646.3250942480429,0,0,
68,14:20:00,20221129,181764593,668.68,667.18,-1.5,-0.0022432254591134774,0.001401679822515932,1994,4100,2106,0.8908329307541608260055100054,667.4334755908992,647.3678395356408,0,0,
69,14:30:00,20221129,181764593,667.18,666.72,-0.4599999999999227,-0.0006894691087861187,0.0013915053837483633,4100,2396,-1704,0.8840440282590665424284278067,667.2907804727195,648.3354475588587,0,0,
70,14:40:00,20221129,181764593,666.72,666.06,-0.6600000000000819,-0.000989920806335616,0.0013858492629397331,2396,1726,-670,0.8755311929484036804068747898,667.0446243781755,649.2216751809158,0,0,
71,14:50:00,20221129,181764593,666.06,667.14,1.080000000000041,0.0016214755427439585,0.0013891218501592363,1726,1700,-26,0.8635802559792638520273342184,667.0636995025404,650.11759142187,0,0,
72,15:00:00,20221129,181764593,667.14,668.24,1.1000000000000227,0.0016488293311748999,0.0013926794868854783,1700,3652,1952,0.8674796400633512932163231937,667.2989596020324,651.0237118507765,0,0,
73,15:10:00,20221129,181764593,668.24,667.63,-0.6100000000000136,-0.0009128456841853431,0.0013861952463084493,3652,3779,127,0.8562268809476081279650502433,667.365167681626,651.8540262582377,0,0,
74,15:20:00,20221129,181764593,667.63,668.82,1.1900000000000546,0.0017824243967467827,0.001391478301647627,3779,7788,4009,0.8589553580293722238790312793,667.6561341453008,652.7023249453258,0,0,
75,15:30:00,20221129,181764593,668.82,669.13,0.30999999999994543,0.0004635028856791744,0.0013792680988059369,7788,5451,-2337,0.8516016959711234489763978493,667.9509073162407,653.5237086980595,0,0,
76,15:40:00,20221129,181764593,669.13,671,1.8700000000000045,0.002794673680749637,0.0013976499894805304,5451,7535,2084,0.8455070657835524947123873266,668.5607258529926,654.3975232631565,0,0,
77,15:50:00,20221129,181764593,671,671.04,0.03999999999996362,5.9612518628857855E-05,0.0013804956629311501,7535,26522,18987,0.8669728821606660195492038265,669.056580682394,655.2296470999987,0,1,
78,09:30:00,20221130,181764593,671.04,665.75,-5.289999999999964,-0.007883285646161128,0.0014628094601872258,26522,13074,-13448,0.8624169058082587110856860858,668.3952645459152,655.7556647449989,0,0,
79,09:40:00,20221130,181764593,665.75,669.55,3.7999999999999545,0.005707848291400607,0.001515872445577393,13074,6940,-6134,0.8575013877700366918215604740,668.6262116367321,656.4453815077488,0,0,
80,09:50:00,20221130,181764593,669.55,671.12,1.57000000000005,0.0023448584870436116,0.00152610684115105,6940,9321,2381,0.8511505505566662598273212637,669.1249693093857,657.1791124323614,0,0,
81,10:00:00,20221130,181764593,671.12,672.33,1.2100000000000364,0.001802956252235124,0.0015294830534813436,9321,4641,-4680,0.8468937395768191715479698104,669.7659754475086,657.9366568107433,0,0,
82,10:10:00,20221130,181764593,672.33,670.48,-1.8500000000000227,-0.0027516249460830585,0.0015442076545970269,4641,4075,-566,0.8381595556650219690984714215,669.9087803580069,658.5638239702062,0,0,
83,10:20:00,20221130,181764593,670.48,669.8,-0.6800000000000637,-0.0010141987829615554,0.001537898025172795,4075,2365,-1710,0.8331770835956823122942754792,669.8870242864054,659.1256327716959,0,0,
84,10:30:00,20221130,181764593,669.8,669.22,-0.5799999999999272,-0.0008659301283964277,0.0015299925205048378,2365,6018,3653,0.8415468694297637018300249556,669.7536194291245,659.6303511331112,0,1,
85,10:40:00,20221130,181764593,669.22,668.82,-0.39999999999997726,-0.0005977107677594472,0.0015191520350077983,6018,3559,-2459,0.8365126908410563395030270922,669.5668955432996,660.0898335764556,0,0,
86,10:50:00,20221130,181764593,668.82,668.86,0.03999999999996362,5.980682395855928E-05,0.0015023779521221748,3559,10195,6636,0.8483294265678576833123391700,669.4255164346396,660.5283418976328,0,1,
87,11:00:00,20221130,181764593,668.86,668.64,-0.22000000000002728,-0.0003289178602398518,0.0014890431783507847,10195,12937,2742,0.8417456304736723550750467162,669.2684131477117,660.9339248027512,0,0,
88,11:10:00,20221130,181764593,668.64,669.58,0.9400000000000546,0.001405838717396588,0.0014881082967670297,12937,5456,-7481,0.8387851615274151698588730211,669.3307305181693,661.3662285626137,0,0,
89,11:20:00,20221130,181764593,669.58,670.73,1.1499999999999773,0.0017174945488216153,0.0014906570329009695,5456,6605,1149,0.8318052579731353206271403492,669.6105844145354,661.8344171344831,0,0,
90,11:30:00,20221130,181764593,670.73,672.24,1.509999999999991,0.0022512784577996972,0.0014990155100976588,6605,5700,-905,0.8241702266882902419026604563,670.1364675316283,662.354696277759,0,0,
91,11:40:00,20221130,181764593,672.24,671.62,-0.6200000000000045,-0.0009222896584553203,0.0014927467508406768,5700,1331,-4369,0.8235432810511368201275933995,670.4331740253026,662.817961463871,0,0,
92,11:50:00,20221130,181764593,671.62,671.13,-0.4900000000000091,-0.0007295792263482462,0.0014845406484267796,1331,3002,1671,0.8281874074087217622635100697,670.5725392202421,663.2335633906775,0,1,
93,12:00:00,20221130,181764593,671.13,671.43,0.2999999999999545,0.0004470072862186976,0.001473503059467119,3002,5012,2010,0.8264998140417430717085784028,670.7440313761938,663.6433852211437,0,0,
94,12:10:00,20221130,181764593,671.43,669.4,-2.0299999999999727,-0.0030233978225577838,0.001489817741183863,5012,3149,-1863,0.8217125307469616707017245469,670.4752251009551,663.9312159600865,0,0,
95,12:20:00,20221130,181764593,669.4,670.52,1.1200000000000045,0.0016731401254855163,0.0014917273493536718,3149,2900,-249,0.8139766994006275755490314611,670.484180080764,664.2606551620821,0,0,
96,12:30:00,20221130,181764593,670.52,672.52,2,0.0029827596492274654,0.00150709881636268,2900,3240,340,0.8067938610491813616525074965,670.8913440646112,664.673622403978,0,0,
97,12:40:00,20221130,181764593,672.52,673.23,0.7100000000000364,0.00105573068458936,0.001502493019099687,3240,4525,1285,0.8026082597963489491690288990,671.3590752516889,665.1014412837792,0,0,
98,12:50:00,20221130,181764593,673.23,672.28,-0.9500000000000455,-0.0014111076452327518,0.0015015699345151726,4525,3491,-1034,0.7968092701751011585668974056,671.5432602013511,665.4603692195902,0,0,
99,13:00:00,20221130,181764593,672.28,673.61,1.330000000000041,0.001978342357351165,0.0015063376587435325,3491,700,-2791,0.7968360213576239940164618890,671.9566081610809,665.8678507586108,0,0,
