N-term, time, date, conId, Previous Price, Current Price, Difference in Price ($), Difference in Price (%), cumulativeAggregatedAvg, Previous Volume, Current Volume, Difference in Volume, cumulativeAggregatedAvgVolume, SMA 5, SMA20, Crossing SMA Condition, Volume Condition, Order
0,09:30:00,20221227,187296614,6.07,6.02,-0.05000000000000071,-0.008237232289950693,0.008237232289950693,128314,128314,0,0,,,0,0,
1,09:40:00,20221227,187296614,6.02,6.05,0.03000000000000025,0.004983388704318978,0.006610310497134835,128314,65366,-62948,0.2452889006655548108546222548,,,0,0,
2,09:50:00,20221227,187296614,6.05,6.04,-0.009999999999999787,-0.001652892561983436,0.004957837852084369,65366,52129,-13237,0.2310278970810987951567403880,,,0,0,
3,10:00:00,20221227,187296614,6.04,6.06,0.019999999999999574,0.0033112582781456247,0.004546192958599683,52129,150074,97945,0.6429950686797262429654182847,,,0,1,
4,10:10:00,20221227,187296614,6.06,6.09,0.03000000000000025,0.004950495049504992,0.004627053376780745,150074,64002,-86072,0.6291021332784692148502321983,4.0733984,,0,0,
5,10:20:00,20221227,187296614,6.09,6.07,-0.019999999999999574,-0.003284072249589421,0.004403223188915525,64002,77981,13979,0.5606542859870080451762517989,4.47271872,,0,0,
6,10:30:00,20221227,187296614,6.07,6.11,0.040000000000000036,0.006589785831960467,0.004715589280779088,77981,49795,-28186,0.5321961050096768008055730593,4.800174975999999,,0,0,
7,10:40:00,20221227,187296614,6.11,6.13,0.019999999999999574,0.0032733224222585224,0.004535305923464018,49795,44840,-4955,0.4781100897246159104146866488,5.066139980799999,,0,0,
8,10:50:00,20221227,187296614,6.13,6.11,-0.019999999999999574,-0.0032626427406198324,0.004393898903147998,44840,38471,-6369,0.4407687862672569615025185714,5.274911984639999,,0,0,
9,11:00:00,20221227,187296614,6.11,6.11,0,0,0.003954509012833198,38471,38660,189,0.3971831867858615141110720482,5.441929587712,,0,0,
10,11:10:00,20221227,187296614,6.11,6.1,-0.010000000000000675,-0.0016366612111294067,0.0037437955763146716,38660,20932,-17728,0.4027630626238396777391253676,5.5735436701696,,0,0,
11,11:20:00,20221227,187296614,6.1,6.12,0.020000000000000462,0.00327868852459024,0.003705036655337636,20932,37781,16849,0.4362777911621135640756938903,5.68283493613568,,0,1,
12,11:30:00,20221227,187296614,6.12,6.13,0.009999999999999787,0.0016339869281045403,0.0035457251378581667,37781,34370,-3411,0.4096628438281955943914126360,5.772267948908544,,0,0,
13,11:40:00,20221227,187296614,6.13,6.12,-0.009999999999999787,-0.0016313213703099162,0.0034089820116047203,34370,24866,-9504,0.4001526564921153695706951243,5.841814359126835,,0,0,
14,11:50:00,20221227,187296614,6.12,6.12,0,0,0.0031817165441644056,24866,29186,4320,0.3850578926744984340503194977,5.897451487301469,,0,0,
15,12:00:00,20221227,187296614,6.12,6.12,0,0,0.00298285926015413,29186,24430,-4756,0.3711764519674858439039466116,5.941961189841175,,0,0,
16,12:10:00,20221227,187296614,6.12,6.13,0.009999999999999787,0.0016339869281045403,0.0029035138288570953,24430,41144,16714,0.3895871795647850200216095243,5.97956895187294,,0,1,
17,12:20:00,20221227,187296614,6.13,6.12,-0.009999999999999787,-0.0016313213703099162,0.0028328364700489187,41144,32272,-8872,0.3799230528715267686986555871,6.007655161498352,,0,0,
18,12:30:00,20221227,187296614,6.12,6.15,0.03000000000000025,0.004901960784313766,0.0029417377497470685,32272,78865,46593,0.4359144340879798258062622901,6.036124129198681,,0,1,
19,12:40:00,20221227,187296614,6.15,6.14,-0.010000000000000675,-0.0016260162601627113,0.0028759516752678506,78865,53738,-25127,0.4300490997544043937627633517,6.056899303358945,3.919884498317337,0,0,
20,12:50:00,20221227,187296614,6.14,6.15,0.010000000000000675,0.0016286644951141165,0.0028165570476414823,53738,35373,-18365,0.4258444148346241342390217261,6.075519442687156,4.0313902734014695,0,0,
21,13:00:00,20221227,187296614,6.15,6.14,-0.010000000000000675,-0.0016260162601627113,0.0027624415573015383,35373,18931,-16442,0.4276159322915119512175121059,6.088415554149725,4.136820759731396,0,0,
22,13:10:00,20221227,187296614,6.14,6.14,0,0,0.002642335402636254,18931,55608,36677,0.4932589029556615913327619453,6.098732443319779,4.236979721744826,0,1,
23,13:20:00,20221227,187296614,6.14,6.15,0.010000000000000675,0.0016286644951141165,0.0026000991148228316,55608,34426,-21182,0.4885779659535227880349509092,6.108985954655823,4.3326307356575855,0,0,
24,13:30:00,20221227,187296614,6.15,6.16,0.009999999999999787,0.001626016260162567,0.002561135800636421,34426,34500,74,0.4691208288409729995019918434,6.119188763724659,4.423999198874706,0,0,
25,13:40:00,20221227,187296614,6.16,6.14,-0.020000000000000462,-0.0032467532467533216,0.0025875057024101478,34500,29157,-5343,0.4570342417785275496883700835,6.123351010979727,4.509799238930971,0,0,
26,13:50:00,20221227,187296614,6.14,6.14,0,0,0.0024916721578764384,29157,21309,-7848,0.4500760659417911484604535213,6.126680808783782,4.591309276984423,0,0,
27,14:00:00,20221227,187296614,6.14,6.15,0.010000000000000675,0.0016286644951141165,0.002460850455634927,21309,75067,53758,0.5241013421678766596419398750,6.131344647027026,4.669243813135202,0,1,
28,14:10:00,20221227,187296614,6.15,6.15,0,0,0.0023759935433716535,75067,29367,-45700,0.5270216228309367410453842920,6.135075717621621,4.743281622478442,0,0,
29,14:20:00,20221227,187296614,6.15,6.15,0,0,0.0022967937585925986,29367,35628,6261,0.5165608516732017331859050574,6.138060574097297,4.81361754135452,0,0,
30,14:30:00,20221227,187296614,6.15,6.15,0,0,0.002222703637347676,35628,61189,25561,0.5230408673699780713415171481,6.140448459277838,4.880436664286794,0,0,
31,14:40:00,20221227,187296614,6.15,6.15,0,0,0.002153244148680561,61189,94648,33459,0.5237837768218905943198526676,6.142358767422271,4.943914831072455,0,0,
32,14:50:00,20221227,187296614,6.15,6.14,-0.010000000000000675,-0.0016260162601627113,0.002137267545998202,94648,75798,-18850,0.5139466620423315324269872962,6.141887013937817,5.003719089518833,0,0,
33,15:00:00,20221227,187296614,6.14,6.15,0.010000000000000675,0.0016286644951141165,0.0021223086327369052,75798,51588,-24210,0.5082247474917828428391428307,6.143509611150254,5.061033135042891,0,0,
34,15:10:00,20221227,187296614,6.15,6.18,0.02999999999999936,0.004878048780487701,0.0022010440655297852,51588,81374,29786,0.5102006786199488098434374616,6.150807688920203,5.116981478290747,0,0,
35,15:20:00,20221227,187296614,6.18,6.18,0,0,0.0021399039525984024,81374,58496,-22878,0.5038380573274462515419188630,6.1566461511361625,5.17013240437621,0,0,
36,15:30:00,20221227,187296614,6.18,6.19,0.010000000000000675,0.0016181229773463877,0.002125801764078078,58496,59068,572,0.4904850948696638317090099435,6.16331692090893,5.221125784157399,0,0,
37,15:40:00,20221227,187296614,6.19,6.19,0,0,0.0020698596123918125,59068,95758,36690,0.4939236057100862426272968959,6.168653536727144,5.269569494949529,0,0,
38,15:50:00,20221227,187296614,6.19,6.2,0.009999999999999787,0.0016155088852988345,0.002058209593748403,95758,104587,8829,0.4836230305327062879173457166,6.174922829381715,5.316091020202053,0,0,
39,09:30:00,20221228,187296614,6.2,6.21,0.009999999999999787,0.0016129032258064171,0.0020470769345498534,104587,98628,-5959,0.4729568669812314027656510900,6.181938263505372,5.36078646919195,0,0,
40,09:40:00,20221228,187296614,6.21,6.18,-0.03000000000000025,-0.004830917874396175,0.0021149754940583,98628,37037,-61591,0.4766525003697054395275930716,6.1815506108042975,5.401747145732353,0,0,
41,09:50:00,20221228,187296614,6.18,6.13,-0.04999999999999982,-0.008090614886731363,0.002257252622455278,37037,45497,8460,0.4707422081804321771633270515,6.171240488643438,5.438159788445735,0,0,
42,10:00:00,20221228,187296614,6.13,6.11,-0.019999999999999574,-0.0032626427406198324,0.0022806337879939884,45497,133844,88347,0.5049533275204831579004163404,6.158992390914751,5.4717517990234485,0,1,
43,10:10:00,20221228,187296614,6.11,6.1,-0.010000000000000675,-0.0016366612111294067,0.0022659980476107027,133844,55606,-78238,0.5067622561700080546278780046,6.1471939127318,5.503164209072276,0,0,
44,10:20:00,20221228,187296614,6.1,6.04,-0.05999999999999961,-0.009836065573770428,0.0024342217704142522,55606,82194,26588,0.5061264246983485343180642018,6.12575513018544,5.530005998618662,0,0,
45,10:30:00,20221228,187296614,6.04,6.11,0.07000000000000028,0.01158940397350998,0.002633247470481551,82194,262665,180471,0.5428556593109310513351375497,6.122604104148351,5.559005698687729,0,1,
46,10:40:00,20221228,187296614,6.11,6.11,0,0,0.0025772209285564113,262665,90916,-171749,0.5452176857127424594754356720,6.120083283318682,5.586555413753343,0,0,
47,10:50:00,20221228,187296614,6.11,6.07,-0.040000000000000036,-0.0065466448445171905,0.0026599172601389277,90916,195846,104930,0.5579036148684421132204519715,6.110066626654945,5.610727643065676,0,1,
