N-term, time, date, conId, Previous Price, Current Price, Difference in Price ($), Difference in Price (%), cumulativeAggregatedAvg, Previous Volume, Current Volume, Difference in Volume, cumulativeAggregatedAvgVolume, SMA 5, SMA20, Crossing SMA Condition, Volume Condition, Order
0,09:30:00,20221227,296574745,80.02,79.94,-0.0799999999999983,-0.0009997500624843577,0.0009997500624843577,3030,3030,0,0,,,0,0,
1,09:40:00,20221227,296574745,79.94,79.84,-0.09999999999999432,-0.0012509382036526686,0.0011253441330685131,3030,4048,1018,0.167986798679867986798679868,,,0,1,
2,09:50:00,20221227,296574745,79.84,79.98,0.14000000000000057,0.001753507014028063,0.0013347317600550298,4048,2141,-1907,0.2690234784348000017393043652,,,0,0,
3,10:00:00,20221227,296574745,79.98,80.14,0.1599999999999966,0.002000500125031215,0.0015011738512990761,2141,1856,-285,0.2350464504888744057883643085,,,0,0,
4,10:10:00,20221227,296574745,80.14,80.47,0.3299999999999983,0.0041177938607436775,0.0020244978531879965,1856,4029,2173,0.4221966431497202142858638606,53.878140800000004,,0,1,
5,10:20:00,20221227,296574745,80.47,80.6,0.12999999999999545,0.0016155088852988126,0.001956333025206466,4029,2836,-1193,0.4011810778626257018610377874,59.22251264,,0,0,
6,10:30:00,20221227,296574745,80.6,80.46,-0.14000000000000057,-0.0017369727047146474,0.0019249958365647776,2836,3232,396,0.3638171076420732894855641240,63.470010112,,0,0,
7,10:40:00,20221227,296574745,80.46,80.56,0.10000000000000853,0.0012428535918469865,0.0018397280559750537,3232,1973,-1259,0.3670327290878042273097695986,66.88800808959999,,0,0,
8,10:50:00,20221227,296574745,80.56,80.39,-0.1700000000000017,-0.0021102284011916793,0.0018697836498880122,1973,1189,-784,0.3704029169297686503270486763,69.58840647167999,,0,0,
9,11:00:00,20221227,296574745,80.39,80.58,0.18999999999999773,0.002363478044532874,0.0019191530893524983,1189,2122,933,0.4118319271711904396257147086,71.78672517734398,,0,1,
10,11:10:00,20221227,296574745,80.58,80.65,0.07000000000000739,0.0008687019111442962,0.0018236575276972071,2122,2687,565,0.3985979562407960384224859102,73.55938014187518,,0,0,
11,11:20:00,20221227,296574745,80.65,80.94,0.28999999999999204,0.0035957842529447245,0.001971334754801167,2687,2964,277,0.3739722054524627374908018871,75.03550411350014,,0,0,
12,11:30:00,20221227,296574745,80.94,80.9,-0.03999999999999204,-0.0004941932295526568,0.0018577084836282046,2964,3183,219,0.3508887003927435546318084065,76.2084032908001,,0,0,
13,11:40:00,20221227,296574745,80.9,80.89,-0.010000000000005116,-0.00012360939431403108,0.0017338442629629065,3183,1678,-1505,0.3595983917587032796353305519,77.14472263264008,,0,0,
14,11:50:00,20221227,296574745,80.89,80.96,0.06999999999999318,0.0008653727283965036,0.0016759461606584796,1678,2107,429,0.3526692657606459056493120908,77.90777810611206,,0,0,
15,12:00:00,20221227,296574745,80.96,80.95,-0.009999999999990905,-0.0001235177865611525,0.0015789193872773966,2107,3435,1328,0.3700199378371266566221674368,78.51622248488965,,0,1,
16,12:10:00,20221227,296574745,80.95,80.81,-0.14000000000000057,-0.0017294626312538673,0.001587774872217189,3435,1662,-1773,0.3786162476843647752025742328,78.97497798791173,,0,0,
