N-term, time, date, conId, Previous Price, Current Price, Difference in Price ($), Difference in Price (%), cumulativeAggregatedAvg, Previous Volume, Current Volume, Difference in Volume, cumulativeAggregatedAvgVolume, SMA 5, SMA20, Crossing SMA Condition, Volume Condition, Order
0,15:50:00,20220901,570640394,110.6015625,110.6015625,0,0,0,0,0,0,0,,,0,0,
1,13:00:00,20220921,570640394,110.6015625,108.734375,-1.8671875,-0.0168821077911987,0.00844105389559935,0,1,1,0,,,0,0,
2,13:10:00,20220921,570640394,108.734375,108.734375,0,0,0.0056273692637329,1,0,-1,0.3333333333333333333333333333,,,0,0,
3,13:20:00,20220921,570640394,108.734375,108.734375,0,0,0.004220526947799675,0,0,0,0.2500000000000000000000000000,,,0,0,
4,13:30:00,20220921,570640394,108.734375,108.734375,0,0,0.00337642155823974,0,0,0,0.2000000000000000000000000000,73.257255,,0,0,
5,13:40:00,20220921,570640394,108.734375,108.734375,0,0,0.00281368463186645,0,0,0,0.1666666666666666666666666667,80.352679,,0,0,
6,13:50:00,20220921,570640394,108.734375,108.734375,0,0,0.0024117296844569573,0,0,0,0.1428571428571428571428571429,86.0290182,,0,0,
7,14:00:00,20220921,570640394,108.734375,108.734375,0,0,0.0021102634738998376,0,0,0,0.1250000000000000000000000000,90.57008956,,0,0,
8,14:10:00,20220921,570640394,108.734375,108.734375,0,0,0.0018757897545776333,0,0,0,0.1111111111111111111111111111,94.20294664800001,,0,0,
9,14:20:00,20220921,570640394,108.734375,108.734375,0,0,0.00168821077911987,0,0,0,0.1000000000000000000000000000,97.1092323184,,0,0,
10,14:30:00,20220921,570640394,108.734375,108.734375,0,0,0.0015347370719271545,0,0,0,0.0909090909090909090909090909,99.43426085472001,,0,0,
11,14:40:00,20220921,570640394,108.734375,108.734375,0,0,0.001406842315933225,0,0,0,0.0833333333333333333333333333,101.29428368377602,,0,0,
12,14:50:00,20220921,570640394,108.734375,108.734375,0,0,0.001298623676246054,0,0,0,0.0769230769230769230769230769,102.78230194702081,,0,0,
13,15:00:00,20220921,570640394,108.734375,108.734375,0,0,0.0012058648422284787,0,0,0,0.0714285714285714285714285714,103.97271655761665,,0,0,
14,15:10:00,20220921,570640394,108.734375,108.734375,0,0,0.00112547385274658,0,0,0,0.0666666666666666666666666666,104.92504824609333,,0,0,
15,15:20:00,20220921,570640394,108.734375,108.734375,0,0,0.0010551317369499188,0,0,0,0.0624999999999999999999999999,105.68691359687466,,0,0,
16,15:30:00,20220921,570640394,108.734375,108.734375,0,0,0.000993065164188159,0,0,0,0.0588235294117647058823529411,106.29640587749974,,0,0,
17,15:40:00,20220921,570640394,108.734375,108.734375,0,0,0.0009378948772888168,0,0,0,0.0555555555555555555555555555,106.78399970199979,,0,0,
18,15:50:00,20220921,570640394,108.734375,108.734375,0,0,0.000888531989010458,0,0,0,0.0526315789473684210526315789,107.17407476159984,,0,0,
19,13:30:00,20221012,570640394,108.734375,107.3125,-1.421875,-0.013076591464290846,0.0014979349627744774,0,1,1,0.0500000000000000000000000000,107.20175980927988,69.71876802709534,0,0,
