N-term, time, date, conId, Previous Price, Current Price, Difference in Price ($), Difference in Price (%), cumulativeAggregatedAvg, Previous Volume, Current Volume, Difference in Volume, cumulativeAggregatedAvgVolume, SMA 5, SMA20, Crossing SMA Condition, Volume Condition, Order
0,09:30:00,20220901,568735919,133.375,133.375,0,0,0,0,0,0,0,,,0,0,
1,09:40:00,20220901,568735919,133.375,133.375,0,0,0,0,0,0,0,,,0,0,
2,09:50:00,20220901,568735919,133.375,133.375,0,0,0,0,0,0,0,,,0,0,
3,10:00:00,20220901,568735919,133.375,133.375,0,0,0,0,0,0,0,,,0,0,
4,10:10:00,20220901,568735919,133.375,133.375,0,0,0,0,0,0,0,89.67068,,0,0,
5,10:20:00,20220901,568735919,133.375,133.375,0,0,0,0,0,0,0,98.411544,,0,0,
6,10:30:00,20220901,568735919,133.375,133.375,0,0,0,0,0,0,0,105.4042352,,0,0,
7,10:40:00,20220901,568735919,133.375,133.375,0,0,0,0,0,0,0,110.99838816,,0,0,
8,10:50:00,20220901,568735919,133.375,133.375,0,0,0,0,0,0,0,115.473710528,,0,0,
9,11:00:00,20220901,568735919,133.375,133.375,0,0,0,0,0,0,0,119.05396842239999,,0,0,
10,11:10:00,20220901,568735919,133.375,133.375,0,0,0,0,0,0,0,121.91817473791998,,0,0,
11,11:20:00,20220901,568735919,133.375,133.375,0,0,0,0,0,0,0,124.20953979033598,,0,0,
12,11:30:00,20220901,568735919,133.375,133.375,0,0,0,0,0,0,0,126.04263183226878,,0,0,
13,11:40:00,20220901,568735919,133.375,133.375,0,0,0,0,0,0,0,127.50910546581503,,0,0,
14,11:50:00,20220901,568735919,133.375,133.375,0,0,0,0,0,0,0,128.68228437265202,,0,0,
15,12:00:00,20220901,568735919,133.375,133.375,0,0,0,0,0,0,0,129.62082749812163,,0,0,
16,12:10:00,20220901,568735919,133.375,133.375,0,0,0,0,0,0,0,130.3716619984973,,0,0,
17,12:20:00,20220901,568735919,133.375,133.375,0,0,0,0,0,0,0,130.97232959879784,,0,0,
18,12:30:00,20220901,568735919,133.375,133.375,0,0,0,0,0,0,0,131.45286367903827,,0,0,
19,12:40:00,20220901,568735919,133.375,133.375,0,0,0,0,0,0,0,131.8372909432306,85.5619400987607,0,0,
20,12:50:00,20220901,568735919,133.375,133.375,0,0,0,0,0,0,0,132.14483275458448,87.95259309382267,0,0,
21,13:00:00,20220901,568735919,133.375,133.375,0,0,0,0,0,0,0,132.3908662036676,90.22371343913154,0,0,
22,13:10:00,20220901,568735919,133.375,133.375,0,0,0,0,0,0,0,132.58769296293409,92.38127776717496,0,0,
23,13:20:00,20220901,568735919,133.375,133.375,0,0,0,0,0,0,0,132.74515437034728,94.43096387881621,0,0,
24,13:30:00,20220901,568735919,133.375,133.375,0,0,0,0,0,0,0,132.87112349627782,96.37816568487541,0,0,
25,13:40:00,20220901,568735919,133.375,133.375,0,0,0,0,0,0,0,132.97189879702225,98.22800740063164,0,0,
26,13:50:00,20220901,568735919,133.375,133.375,0,0,0,0,0,0,0,133.0525190376178,99.98535703060006,0,0,
27,14:00:00,20220901,568735919,133.375,133.375,0,0,0,0,0,0,0,133.11701523009424,101.65483917907005,0,0,
28,14:10:00,20220901,568735919,133.375,133.375,0,0,0,0,0,0,0,133.16861218407539,103.24084722011655,0,0,
29,14:20:00,20220901,568735919,133.375,133.375,0,0,0,0,0,0,0,133.20988974726032,104.74755485911072,0,0,
30,14:30:00,20220901,568735919,133.375,133.375,0,0,0,0,0,0,0,133.24291179780826,106.1789271161552,0,0,
31,14:40:00,20220901,568735919,133.375,133.375,0,0,0,0,0,0,0,133.26932943824661,107.53873076034743,0,0,
32,14:50:00,20220901,568735919,133.375,133.375,0,0,0,0,0,0,0,133.2904635505973,108.83054422233006,0,0,
33,15:00:00,20220901,568735919,133.375,133.375,0,0,0,0,0,0,0,133.30737084047786,110.05776701121356,0,0,
34,15:10:00,20220901,568735919,133.375,133.375,0,0,0,0,0,0,0,133.3208966723823,111.22362866065288,0,0,
35,15:20:00,20220901,568735919,133.375,133.375,0,0,0,0,0,0,0,133.33171733790584,112.33119722762024,0,0,
36,15:30:00,20220901,568735919,133.375,133.375,0,0,0,0,0,0,0,133.34037387032467,113.38338736623923,0,0,
37,15:40:00,20220901,568735919,133.375,133.375,0,0,0,0,0,0,0,133.34729909625975,114.38296799792728,0,0,
38,15:50:00,20220901,568735919,133.375,133.375,0,0,0,0,0,0,0,133.3528392770078,115.33256959803091,0,0,
39,09:30:00,20220902,568735919,133.375,134.25,0.875,0.006560449859418931,0.0001640112464854733,0,0,0,0,133.53227142160625,116.27844111812938,0,0,
40,09:40:00,20220902,568735919,134.25,134.25,0,0,0.00016001097218094955,0,0,0,0,133.675817137285,117.17701906222291,0,0,
41,09:50:00,20220902,568735919,134.25,134.25,0,0,0.00015620118712902218,0,0,0,0,133.790653709828,118.03066810911177,0,0,
42,10:00:00,20220902,568735919,134.25,134.25,0,0,0.0001525686013818356,0,0,0,0,133.8825229678624,118.84163470365618,0,0,
43,10:10:00,20220902,568735919,134.25,134.25,0,0,0.00014910113316861208,0,0,0,0,133.95601837428993,119.61205296847338,0,0,
44,10:20:00,20220902,568735919,134.25,134.25,0,0,0.00014578777465375404,0,0,0,0,134.01481469943195,120.34395032004971,0,0,
45,10:30:00,20220902,568735919,134.25,134.25,0,0,0.0001426184752047594,0,0,0,0,134.06185175954556,121.03925280404724,0,0,
46,10:40:00,20220902,568735919,134.25,134.25,0,0,0.00013958403956210495,0,0,0,0,134.09948140763646,121.69979016384488,0,0,
47,10:50:00,20220902,568735919,134.25,134.25,0,0,0.00013667603873789442,0,0,0,0,134.12958512610916,122.32730065565264,0,0,
48,11:00:00,20220902,568735919,134.25,134.25,0,0,0.00013388673182487617,0,0,0,0,134.15366810088733,122.92343562287002,0,0,
49,11:10:00,20220902,568735919,134.25,134.25,0,0,0.00013120899718837865,0,0,0,0,134.17293448070987,123.48976384172653,0,0,
50,11:20:00,20220902,568735919,134.25,134.25,0,0,0.0001286362717533124,0,0,0,0,134.1883475845679,124.0277756496402,0,0,
51,11:30:00,20220902,568735919,134.25,134.25,0,0,0.00012616249729651793,0,0,0,0,134.20067806765434,124.5388868671582,0,0,
52,11:40:00,20220902,568735919,134.25,134.25,0,0,0.00012378207281922514,0,0,0,0,134.21054245412347,125.02444252380029,0,0,
