N-term, time, date, conId, Previous Price, Current Price, Difference in Price ($), Difference in Price (%), cumulativeAggregatedAvg, Previous Volume, Current Volume, Difference in Volume, cumulativeAggregatedAvgVolume, SMA 5, SMA20, Crossing SMA Condition, Volume Condition, Order
0,09:30:00,20221227,578106878,491,491,0,0,0,0,0,0,0,,,0,0,
1,09:40:00,20221227,578106878,491,491,0,0,0,0,0,0,0,,,0,0,
2,09:50:00,20221227,578106878,491,491,0,0,0,0,0,0,0,,,0,0,
3,10:00:00,20221227,578106878,491,491,0,0,0,0,0,0,0,,,0,0,
4,10:10:00,20221227,578106878,491,491,0,0,0,0,0,0,0,330.10911999999996,,0,0,
5,10:20:00,20221227,578106878,491,491,0,0,0,0,0,0,0,362.28729599999997,,0,0,
6,10:30:00,20221227,578106878,491,491,0,0,0,0,0,0,0,388.02983679999994,,0,0,
7,10:40:00,20221227,578106878,491,491,0,0,0,0,0,0,0,408.62386943999996,,0,0,
8,10:50:00,20221227,578106878,491,491,0,0,0,0,0,0,0,425.09909555199994,,0,0,
9,11:00:00,20221227,578106878,491,499.5,8.5,0.017311608961303463,0.0017311608961303464,0,3,3,0,439.97927644159995,,0,0,
10,11:10:00,20221227,578106878,499.5,499.5,0,0,0.0015737826328457694,3,0,-3,0.0909090909090909090909090909,451.88342115328,,0,0,
11,11:20:00,20221227,578106878,499.5,499.5,0,0,0.001442634080108622,0,0,0,0.0833333333333333333333333333,461.40673692262396,,0,0,
12,11:30:00,20221227,578106878,499.5,499.5,0,0,0.001331662227792574,0,0,0,0.0769230769230769230769230769,469.02538953809915,,0,0,
13,11:40:00,20221227,578106878,499.5,499.5,0,0,0.0012365434972359617,0,0,0,0.0714285714285714285714285714,475.12031163047936,,0,0,
14,11:50:00,20221227,578106878,499.5,499.5,0,0,0.0011541072640868977,0,0,0,0.0666666666666666666666666666,479.99624930438347,,0,0,
15,12:00:00,20221227,578106878,499.5,499.5,0,0,0.0010819755600814667,0,0,0,0.0624999999999999999999999999,483.89699944350673,,0,0,
16,12:10:00,20221227,578106878,499.5,499.5,0,0,0.001018329938900204,0,0,0,0.0588235294117647058823529411,487.01759955480543,,0,0,
17,12:20:00,20221227,578106878,499.5,499.5,0,0,0.0009617560534057483,0,0,0,0.0555555555555555555555555555,489.5140796438443,,0,0,
18,12:30:00,20221227,578106878,499.5,499.5,0,0,0.0009111373137528141,0,0,0,0.0526315789473684210526315789,491.5112637150754,,0,0,
19,12:40:00,20221227,578106878,499.5,499.5,0,0,0.0008655804480651734,0,0,0,0.0500000000000000000000000000,493.10901097206033,318.64861131305594,0,0,
20,12:50:00,20221227,578106878,499.5,499.5,0,0,0.0008243623314906414,0,0,0,0.0476190476190476190476190476,494.3872087776483,327.69118074740317,0,0,
