N-term, time, date, conId, Previous Price, Current Price, Difference in Price ($), Difference in Price (%), cumulativeAggregatedAvg, Previous Volume, Current Volume, Difference in Volume, cumulativeAggregatedAvgVolume, SMA 5, SMA20, Crossing SMA Condition, Volume Condition, Order
0,09:30:00,20221227,570640399,102.734375,102.71875,-0.015625,-0.0001520912547528517,0.0001520912547528517,2652,2652,0,0,,,0,0,
1,09:40:00,20221227,570640399,102.71875,102.70703125,-0.01171875,-0.00011408579251597201,0.00013308852363441186,2652,4404,1752,0.3303167420814479638009049774,,,0,1,
2,09:50:00,20221227,570640399,102.70703125,102.6875,-0.01953125,-0.0001901646826151447,0.00015211390996132282,4404,4537,133,0.2302777675032844130455927218,,,0,0,
3,10:00:00,20221227,570640399,102.6875,102.6953125,0.0078125,7.608034083992696E-05,0.00013310551768097386,4537,8087,3550,0.3683221673731102130242209906,,,0,1,
4,10:10:00,20221227,570640399,102.6953125,102.6875,-0.0078125,-7.607455306200075E-05,0.00012169932475717924,8087,2893,-5194,0.4231108067314299287970199234,69.04467,,0,0,
5,10:20:00,20221227,570640399,102.6875,102.671875,-0.015625,-0.00015216068167985393,0.00012677621757762502,2893,6133,3240,0.5392497879577217375301816564,75.770111,,0,1,
6,10:30:00,20221227,570640399,102.671875,102.6484375,-0.0234375,-0.00022827575711459444,0.00014127615179719208,6133,7841,1708,0.5019988748752240687995999299,81.1457763,,0,0,
7,10:40:00,20221227,570640399,102.6484375,102.6484375,0,0,0.00012361663282254307,7841,5632,-2209,0.4744645492487632869564411643,85.44630853999999,,0,0,
8,10:50:00,20221227,570640399,102.6484375,102.640625,-0.0078125,-7.610929294466855E-05,0.00011833803950277924,5632,5869,237,0.4264219288776885783047153784,88.885171832,,0,0,
9,11:00:00,20221227,570640399,102.640625,102.6484375,0.0078125,7.611508601004719E-05,0.00011411574415350603,5869,4019,-1850,0.4153012899173349530521957915,91.6378249656,,0,0,
10,11:10:00,20221227,570640399,102.6484375,102.625,-0.0234375,-0.00022832787883400563,0.0001244986654880969,4019,7913,3894,0.4656282395389556823987818965,93.83525997248,,0,1,
11,11:20:00,20221227,570640399,102.625,102.625,0,0,0.00011412377669742216,7913,4284,-3629,0.4650435870739007483785876892,95.59320797798401,,0,0,
12,11:30:00,20221227,570640399,102.625,102.60546875,-0.01953125,-0.00019031668696711327,0.0001199847697950907,4284,6195,1911,0.4635847289430275384731458006,96.9956601323872,,0,0,
13,11:40:00,20221227,570640399,102.60546875,102.61328125,0.0078125,7.614116572124719E-05,0.00011685308378981616,6195,3950,-2245,0.4563564642618093256189876289,98.11918435590975,,0,0,
14,11:50:00,20221227,570640399,102.61328125,102.59375,-0.01953125,-0.00019033842171380715,0.00012175210631808224,3950,10109,6159,0.5298820670662962988477639811,99.0140974847278,,0,1,
15,12:00:00,20221227,570640399,102.59375,102.6328125,0.0390625,0.0003807493146512336,0.0001379394318389042,10109,8791,-1318,0.5049131172692516524617957468,99.73784048778224,,0,0,
16,12:10:00,20221227,570640399,102.6328125,102.63671875,0.00390625,3.806043997868615E-05,0.00013206419702359724,8791,4131,-4660,0.5063939685816634688462554789,100.3176161402258,,0,0,
17,12:20:00,20221227,570640399,102.63671875,102.65234375,0.015625,0.0001522359657469077,0.00013318485084155894,4131,5857,1726,0.5014729986226697924455469958,100.78456166218064,,0,0,
18,12:30:00,20221227,570640399,102.65234375,102.640625,-0.01171875,-0.00011415959511396932,0.00013218352159273845,5857,3327,-2530,0.4978145121248850726379072956,101.15577432974452,,0,0,
19,12:40:00,20221227,570640399,102.640625,102.63671875,-0.00390625,-3.8057543005023594E-05,0.0001274772226633527,3327,2041,-1286,0.4922505072881027967637516363,101.45196321379561,65.84766662978771,0,0,
20,12:50:00,20221227,570640399,102.63671875,102.640625,0.00390625,3.8058991436726926E-05,0.000123219211652561,2041,1945,-96,0.4710498053591926498190975897,101.6896955710365,67.68731454829833,0,0,
