conId, time, date, Previous Price, Current Price, Difference in Price ($), Difference in Price (%), cumulativeAggregatedAvg, Previous Volume, Current Volume, Difference in Volume, cumulativeAggregatedAvgVolume, SMA 5, SMA20, Crossing SMA Condition, Volume Condition, Order
570640399,09:30:00,20230105,102.6640625,102.4296875,-0.234375,-0.0022829312837683584,0.00010787060076703445,1681,4496,2815,0.7395578244354200404772137348,102.61011549562107,102.62486739791042,-1,1,SELL
570640399,09:30:00,20230106,102.4609375,102.78515625,0.32421875,0.0031643156690812045,0.0001102089837328902,633,19867,19234,0.7613787509395532153569379205,102.52722301158454,102.50547659898336,1,1,BUY
187296614,09:30:00,20221213,6.44,6.83,0.3899999999999997,0.06055900621118007,0.002293159220781039,134232,318994,184762,0.7484270966665271625605972409,6.522530058343408,6.517042327508722,1,1,BUY
187296614,11:40:00,20221213,6.53,6.49,-0.040000000000000036,-0.006125574272588061,0.0023542105312532365,17123,50152,33029,0.7410909335866004619927865864,6.548715641922584,6.553780453868752,-1,1,SELL
187296614,15:00:00,20221215,6.3,6.32,0.020000000000000462,0.003174603174603248,0.002390486674391919,58858,142298,83440,0.7361211471882199372478852010,6.290960991828746,6.289206115834232,1,1,BUY
88819288,15:50:00,20221128,111.82,111.42,-0.3999999999999915,-0.0035771776068681048,0.0019448720228386323,65244,399428,334184,0.5096645039569012539497625964,112.26723700485365,112.34880327079107,-1,1,SELL
187296614,14:30:00,20221219,6.18,6.18,0,0,0.002439184890167499,8638,39476,30838,0.7367567294146470910187855637,6.199384976556041,6.200332470021671,-1,1,SELL
88819288,12:10:00,20221206,114.64,114.35,-0.29000000000000625,-0.0025296580600140113,0.001953657047589051,9971,22932,12961,0.5115730499859481956353885166,115.02305431795887,115.07050714726893,-1,1,SELL
88819288,13:50:00,20221212,117.11,117.22,0.10999999999999943,0.0009392878490308208,0.001922736172664577,26039,49018,22979,0.5417248925655908688031867571,116.77211456843504,116.69505880387743,1,1,BUY
187296614,13:40:00,20221223,6.08,6.07,-0.009999999999999787,-0.0016447368421052282,0.0024341852668180136,13315,51904,38589,0.7464210960489035200621009928,6.088001057408931,6.090067500047762,-1,1,SELL
88819288,15:50:00,20221221,114.23,113.98,-0.25,-0.0021885669263766085,0.0021375608472252172,69439,326297,256858,0.5146609153677484943406334828,114.288292607393,114.30686473360798,-1,1,SELL
88819288,15:50:00,20221222,112.76,113.29,0.5300000000000011,0.004700248315005331,0.0021302994496195647,42460,172191,129731,0.5079017021909414888817589847,112.46123236749757,112.35645284323607,1,1,BUY
88819288,10:40:00,20221227,113.37,113.67,0.29999999999999716,0.002646202699126728,0.0021207811200594866,10893,31220,20327,0.5093381367861527196526535154,113.26247045091048,113.2275722424676,1,1,BUY
88819288,15:20:00,20230103,112.63,112.85,0.21999999999999886,0.001953298410725374,0.002107929688451268,21001,52722,31721,0.5021158336427727863306845868,112.22554687655773,112.22003226809292,1,1,BUY
88819288,15:50:00,20230110,115.38,116.05,0.6700000000000017,0.005806898942624387,0.0021046846089359224,27527,251035,223508,0.5301991174261681749920280893,115.38796998287114,115.33665480670321,1,1,BUY
551601510,13:30:00,20221214,346.5,344.9,-1.6000000000000227,-0.0046176046176046835,0.0009972567362311784,6,34,28,0.9696548932946557638673710013,347.9348109120417,348.34803289175665,-1,1,SELL
551601510,14:50:00,20221220,327.2,326.1,-1.099999999999966,-0.0033618581907089422,0.0011548998458650408,1,205,204,3.3113790741475803001020463801,327.19893666705786,327.3931094727078,-1,1,SELL
551601510,14:50:00,20221222,326.7,328.4,1.6999999999999886,0.005203550658096078,0.001177935797925391,12,459,447,3.0479122631676745339111575579,326.1317912504283,325.9609142593838,1,1,BUY
187296614,12:50:00,20230110,6.21,6.23,0.020000000000000462,0.0032206119162641648,0.0026416153540328577,6131,13739,7608,0.7398711337659725638870760824,6.197684939712653,6.194756860562052,1,1,BUY
551601510,09:50:00,20221229,331,331.7,0.6999999999999886,0.0021148036253776092,0.0011118443729447628,5,107,102,2.7185453398660966601934645940,328.1479115651772,327.74353473441835,1,1,BUY
551601510,09:50:00,20221230,329.6,329.4,-0.20000000000004547,-0.0006067961165049923,0.0011055365281287875,5,306,301,3.1817422780880397739610542379,330.8603245249403,330.9341009066368,-1,1,SELL
551601510,09:40:00,20230106,332.5,333.4,0.8999999999999773,0.002706766917293165,0.0011913817995540003,10,111,101,3.2370516787030083074681050039,329.69281126817253,329.60994132530254,1,1,BUY
181764593,09:50:00,20221205,684.45,687.2,2.75,0.004017824530645043,0.0018137375813615372,800,2000,1200,0.8081149109794992072188813622,688.8859080177033,689.1849530590109,-1,1,SELL
181764593,15:40:00,20221212,679.15,678.81,-0.34000000000003183,-0.0005006257822278316,0.0017256260598758136,2930,6697,3767,0.7834656222416545941704139049,677.0772431337334,676.8001748772544,1,1,BUY
61760197,09:30:00,20221205,11.36,11.04,-0.3200000000000003,-0.028169014084507067,0.0044421468682715,32223,86828,54605,1.1275835057657648404704854552,11.317156672425401,11.334126006708033,-1,1,SELL
181764593,13:20:00,20230103,655.23,660.98,5.75,0.00877554446530226,0.0020081780508721565,200,3369,3169,0.8441260954862130659629624326,657.6395765365546,657.5192930301095,1,1,BUY
181764593,11:00:00,20230106,669.49,668.89,-0.6000000000000227,-0.0008962045736307081,0.002087128324125631,1600,3828,2228,0.8374366438111442164179743850,664.935941312488,664.517504829104,1,1,BUY
61760197,15:50:00,20221220,9.67,9.59,-0.08000000000000007,-0.008273009307135478,0.004707480743833768,5361,54500,49139,1.1393801216577234773400029114,9.637332379931465,9.643558991345934,-1,1,SELL
61760197,15:50:00,20221222,9.61,9.73,0.120000000000001,0.01248699271592102,0.0047438787358002115,9545,30242,20697,1.1859688416821793317375319214,9.556663605079923,9.538394208959556,1,1,BUY
61760197,09:30:00,20230105,10.58,10.07,-0.5099999999999998,-0.048204158790170114,0.004812015161114272,27797,90653,62856,1.3290644401788623808696191628,10.469125750378186,10.486356092233262,-1,1,SELL
570640394,13:00:00,20221206,108.7734375,108.8359375,0.0625,0.0005745888098829275,0.00028722988035156374,3943,11030,7087,0.4526719499786360422533091842,108.77882825075699,108.77816320771346,1,1,BUY
570640394,09:30:00,20221213,108.71875,109.5390625,0.8203125,0.007545271629778672,0.00027904745152661854,3621,15296,11675,0.4812022284019323238870577954,108.86897754344022,108.763404267887,1,1,BUY
570640394,11:00:00,20221215,109.4296875,109.4765625,0.046875,0.00042835724994645533,0.00029341094484803583,6505,17175,10670,0.4954749835782714420752783222,109.43140034013406,109.42497772777783,1,1,BUY
570640394,09:30:00,20221216,109.4765625,109.2734375,-0.203125,-0.0018554199671733391,0.0002856688577840321,1056,6540,5484,0.5011024927359357861848146019,109.43193216520947,109.44833275045535,-1,1,SELL
570640394,09:30:00,20221222,108.8515625,108.859375,0.0078125,7.177205196296562E-05,0.00026720734933852197,1586,5890,4304,0.5052157658295158063491120602,108.84069045572485,108.84023125405284,1,1,BUY
570640394,09:30:00,20221230,108.0703125,107.765625,-0.3046875,-0.0028193450444589027,0.00025000740644792816,1152,13122,11970,0.5207904487163713724189006367,107.99558243755587,108.01142298505852,-1,1,SELL
570640394,09:30:00,20230106,108.09375,108.828125,0.734375,0.006793871061000289,0.00026044597116912146,3875,41383,37508,0.5413366924939235529906263546,108.25563275834755,108.18418902172749,1,1,BUY
570640394,09:30:00,20230110,109.1796875,108.96875,-0.2109375,-0.0019320214669051878,0.00025831191146641233,7593,15511,7918,0.5336886168623142790267090128,109.16674608917867,109.18494583030788,-1,1,SELL
533620653,14:50:00,20221222,181.05,181.85,0.799999999999983,0.00441866887600101,0.0010240266430727185,8,23,15,0.4161706792025940962111174874,180.64856588253252,180.6193738451869,1,1,BUY
533620653,09:40:00,20221229,183.85,183.9,0.05000000000001137,0.00027196083763944177,0.0009446085042612934,1,3,2,0.3700855181922700170875353350,181.753068641142,181.7165958371328,1,1,BUY
568735919,09:30:00,20221213,129.625,131.8125,2.1875,0.016875602700096432,0.0007095166565963241,1629,6455,4826,0.4867023249383122456591403840,130.0418737812194,129.82263752480148,1,1,BUY
568735919,09:30:00,20221216,132.03125,130.75,-1.28125,-0.009704142011834319,0.0007020011536855148,1289,3312,2023,0.5098958707507553981947878032,131.78694536341786,131.93845823440662,-1,1,SELL
568735919,13:00:00,20221221,128.3125,128.3125,0,0,0.0006838573613943852,1671,3137,1466,0.5159275475209405462019956127,128.22219680865678,128.20992666901682,1,1,BUY
568735919,10:00:00,20221229,125.25,125.28125,0.03125,0.000249500998003992,0.0006547246983275953,1554,4007,2453,0.5404211339503190490199729321,125.0865061179509,125.080672099947,1,1,BUY
568735919,09:30:00,20221230,125.6875,124.78125,-0.90625,-0.0072103431128791645,0.0006517576742386384,841,5208,4367,0.5432167350481764550815308191,125.42985296115172,125.43315785246133,-1,1,SELL
568735919,09:30:00,20230103,124.75,126.40625,1.65625,0.013276553106212424,0.0006695179979310185,914,7348,6434,0.5680547978184853713949177381,125.0625008663441,124.94074605504875,1,1,BUY
568735919,09:30:00,20230110,129.625,128.4375,-1.1875,-0.009161041465766635,0.0006993903557665665,2015,6616,4601,0.5477127265891721026304240428,129.47957999178723,129.59056000199908,-1,1,SELL
296574745,14:20:00,20221201,81.51,81.14,-0.37000000000000455,-0.004539320328794069,0.002836774436326745,407,1712,1305,0.6943209121097508706730869297,81.51057532098565,81.57153959380972,-1,1,SELL
296574745,09:30:00,20221212,71.65,72.26,0.6099999999999994,0.008513607815771101,0.0026740375668651917,147,1930,1783,0.6642549959896587272483370797,71.73697954331972,71.66291045769648,1,1,BUY
296574745,09:30:00,20221229,78.65,77.89,-0.7600000000000051,-0.009663064208518818,0.0024630166759626575,409,4208,3799,0.6542893895812765772036770765,78.5162967985176,78.59940128251456,-1,1,SELL
296574745,09:30:00,20230106,73.72,74.58,0.8599999999999994,0.011665762344004333,0.00244236811871096,390,4476,4086,0.6449681496520891647935166901,73.95031878905186,73.93359665120181,1,1,BUY
296574745,09:30:00,20230109,73.68,75.64,1.9599999999999937,0.026601520086862018,0.0024534006306023504,652,5083,4431,0.6404099209759250835554726385,74.1170414478976,74.11277141418405,1,1,BUY
296574745,09:30:00,20230110,74.8,75.27,0.46999999999999886,0.006283422459893033,0.002441491276396673,566,4319,3753,0.6371246590010736642159392685,74.87384720398195,74.83962218020899,1,1,BUY
578106878,11:10:00,20230104,485,489,4,0.008247422680412371,0.0009123240449710429,1,8,7,0.1071192052980132450331125828,481.64355371430196,481.441035915628,1,1,BUY
551601510,13:30:00,20221214,346.5,344.9,-1.6000000000000227,-0.0046176046176046835,0.0009924156841135507,6,34,28,0.9649478307058467553049080353,347.9348109120417,348.34849520473966,-1,1,SELL
551601510,14:50:00,20221220,327.2,326.1,-1.099999999999966,-0.0033618581907089422,0.0011517784949302712,1,205,204,3.3024294009742084614531219302,327.19893666705786,327.3931095754166,-1,1,SELL
551601510,14:50:00,20221222,326.7,328.4,1.6999999999999886,0.005203550658096078,0.0011753064769478804,12,459,447,3.0411088875802466889693915811,326.1317912504283,325.96091426126327,1,1,BUY
551601510,09:50:00,20221229,331,331.7,0.6999999999999886,0.0021148036253776092,0.0011099073618420726,5,107,102,2.7138091981590128681025352130,328.1479115651772,327.7435347344213,1,1,BUY
551601510,09:50:00,20221230,329.6,329.4,-0.20000000000004547,-0.0006067961165049923,0.001103733042764793,5,306,301,3.1765518339149760875434995002,330.8603245249403,330.93410090663724,-1,1,SELL
551601510,09:40:00,20230106,332.5,333.4,0.8999999999999773,0.002706766917293165,0.0011898305211691636,10,111,101,3.2328367676630304320677559088,329.69281126817253,329.60994132530254,1,1,BUY
181764593,13:40:00,20220916,618.58,619,0.4199999999999591,0.000678974425296581,0.0018803606333596707,5336,13180,7844,0.9772250603021739452956609496,617.3678841355312,617.3611357083588,1,1,BUY
181764593,09:50:00,20220919,614.89,616,1.1100000000000136,0.0018052009302477088,0.0019238934941826805,24143,79970,55827,0.9804889685413357010664005131,618.4791625174394,618.5017883990022,-1,1,SELL
181764593,10:30:00,20220920,617.91,618.3,0.38999999999998636,0.0006311598776520632,0.0018752934513964197,2702,9605,6903,0.9803168711144686777840695858,619.3816300085107,619.4956566912184,-1,1,SELL
181764593,12:10:00,20220928,574.22,576.46,2.240000000000009,0.0039009438891017536,0.002001114115808566,1316,4587,3271,1.0681971408059936813780474124,573.388726606112,572.9701104456885,1,1,BUY
181764593,15:50:00,20221004,586.82,588.21,1.3899999999999864,0.002368699090010542,0.0020019145843877583,17530,48431,30901,1.0295728974592695726343066336,586.781409147209,586.5500247996698,1,1,BUY
181764593,15:50:00,20221027,557.61,554.82,-2.7899999999999636,-0.005003497067843051,0.002173304143089847,6532,33036,26504,0.9503543632153925388616411563,555.879920869373,555.9640770800016,-1,1,SELL
181764593,10:00:00,20221101,566.01,563.45,-2.5599999999999454,-0.004522888288192692,0.0021721204154607457,2466,12892,10426,0.9434416978351433370684392961,567.418674645154,567.7568032666919,-1,1,SELL
181764593,15:30:00,20221102,551.69,550.63,-1.0600000000000591,-0.0019213688846998478,0.002188808787504826,5658,15989,10331,0.9379700640536545009895004083,556.4574361773056,557.3692054206514,-1,1,SELL
181764593,15:50:00,20221107,609.5,606.5,-3,-0.004922067268252666,0.0022552526138310907,6500,28462,21962,0.9135706771697840007075479402,610.718682559867,610.9119963852529,-1,1,SELL
181764593,14:20:00,20221116,653.39,651.75,-1.6399999999999864,-0.002509986378732436,0.0022546522152484803,4030,9540,5510,0.9025455801728901859350738462,653.3956518678889,653.4916806283372,-1,1,SELL
181764593,15:20:00,20221118,642.8,643,0.20000000000004547,0.0003111387678905499,0.0022303779139819027,1900,6229,4329,0.9128158268093793952324389569,641.860445654632,641.6637475449683,1,1,BUY
181764593,09:50:00,20221128,664.98,666.39,1.4099999999999682,0.0021203645222412225,0.002173247698987169,3338,9008,5670,0.9180576286731234148295623621,669.6273495898972,669.7627011503727,-1,1,SELL
181764593,13:20:00,20230103,655.23,660.98,5.75,0.00877554446530226,0.002123715674036514,200,3369,3169,0.8966066589560523095634659068,657.6395765365546,657.5192930301095,1,1,BUY
181764593,11:00:00,20230106,669.49,668.89,-0.6000000000000227,-0.0008962045736307081,0.0021449930049914677,1600,3828,2228,0.8929090562476352847016714745,664.935941312488,664.517504829104,1,1,BUY
61760197,10:00:00,20220906,14.7,14.57,-0.129999999999999,-0.00884353741496592,0.005243358828160479,6442,21750,15308,1.2584657449838469643413391294,14.621314570834702,14.622463730481861,-1,1,SELL
61760197,15:10:00,20220919,13.14,13.2,0.05999999999999872,0.004566210045662003,0.004681378116597044,4438,14469,10031,1.1719245942228232348084189602,13.03579696160282,13.016430354865152,1,1,BUY
61760197,09:30:00,20221019,8.99,8.63,-0.35999999999999943,-0.04004449388209115,0.00578843065686,44443,133753,89310,1.1783740515797466061787972565,8.866268052496322,8.893324130268889,-1,1,SELL
61760197,13:40:00,20221024,8.22,8.21,-0.009999999999999787,-0.0012165450121654241,0.0058021652927656925,2500,24822,22322,1.1450427115839916671413926482,8.282486131454734,8.286196856862228,-1,1,SELL
61760197,09:30:00,20221027,9.26,9.4,0.14000000000000057,0.01511879049676032,0.005758389573311856,32152,88918,56766,1.1255620262508473017362367396,9.296771981460045,9.291288388783864,1,1,BUY
61760197,14:00:00,20221102,9.58,9.85,0.2699999999999996,0.02818371607515653,0.005641273926991363,9000,50804,41804,1.0759383640816118527769326102,9.656956829592136,9.636195527498245,1,1,BUY
61760197,09:30:00,20221110,9.23,10.55,1.3200000000000003,0.143011917659805,0.005724575614482034,38372,111040,72668,1.0436435560780988399178625900,9.560009036252865,9.554827849333778,1,1,BUY
61760197,11:50:00,20221130,10.69,10.7,0.009999999999999787,0.0009354536950420755,0.005381762471330834,2278,10008,7730,1.0388646319031162379226354603,10.687252148086753,10.686012281129402,1,1,BUY
61760197,09:30:00,20221205,11.36,11.04,-0.3200000000000003,-0.028169014084507067,0.005362786330767447,32223,86828,54605,1.0445784364703217284290615355,11.317156672425401,11.334740951568424,-1,1,SELL
61760197,15:50:00,20221220,9.67,9.59,-0.08000000000000007,-0.008273009307135478,0.005277242297646625,5361,54500,49139,1.0601648822384559717736134463,9.637332379931465,9.643558991345955,-1,1,SELL
61760197,15:50:00,20221222,9.61,9.73,0.120000000000001,0.01248699271592102,0.005271479163754982,9545,30242,20697,1.0733767942896157413690296166,9.556663605079923,9.538394208959556,1,1,BUY
61760197,09:30:00,20230105,10.58,10.07,-0.5099999999999998,-0.048204158790170114,0.005248780713742275,27797,90653,62856,1.1259320161856937465786123993,10.469125750378186,10.486356092233262,-1,1,SELL
99831145,13:00:00,20220921,240.06,240.41,0.3499999999999943,0.0014579688411230289,0.0018764127367470042,4065,8356,4291,0.6554192954881076617263318065,240.01911709047667,240.0017395873057,1,1,BUY
99831145,13:30:00,20220927,222.29,222.22,-0.06999999999999318,-0.0003149039542939097,0.0020512928907419105,10082,30069,19987,0.6094968498600504633789239949,222.04628871499892,222.03191384490844,1,1,BUY
99831145,13:50:00,20220930,213.89,214.21,0.3200000000000216,0.0014960961241760793,0.0020781116900187467,6525,15422,8897,0.5933286785836105195495518743,214.88915968967666,214.95784903904237,-1,1,SELL
99831145,14:10:00,20220930,214.73,215.53,0.8000000000000114,0.0037256089042053343,0.0020805954088198905,11274,21493,10219,0.5933146623025775489849250131,214.99186220139308,214.97563375773575,1,1,BUY
99831145,11:10:00,20221014,187.78,187.06,-0.7199999999999989,-0.003834274150601762,0.00232176550259126,37734,79768,42034,0.5710037050323071193439702915,188.16087768017624,188.31049396373436,-1,1,SELL
99831145,15:40:00,20221101,207.94,208.53,0.5900000000000034,0.0028373569298836368,0.002404178083004454,24393,58253,33860,0.5443230692549611231407542301,207.68098114934725,207.65810542290257,1,1,BUY
99831145,15:50:00,20221107,203.09,202.07,-1.0200000000000102,-0.005022403860357527,0.0024089903328965573,47861,204073,156212,0.5471067569866828330952426189,203.29010054958803,203.5053681259656,-1,1,SELL
99831145,12:30:00,20221123,217.7,217.43,-0.2699999999999818,-0.0012402388608175555,0.0023699348254413856,8754,17611,8857,0.5417835590684528012414448524,218.02007571146237,218.06766396987817,-1,1,SELL
99831145,15:20:00,20221201,220.25,220.15,-0.09999999999999432,-0.0004540295119182489,0.0023273179455839104,14330,34923,20593,0.5457218199994840585220216502,220.7082802610939,220.72453835897832,-1,1,SELL
99831145,15:50:00,20221201,220.95,221.3,0.35000000000002274,0.0015840687938448643,0.002327156866084438,43696,137363,93667,0.5464794476507933240456482137,220.77463949368007,220.73132607552907,1,1,BUY
99831145,09:50:00,20221212,214.46,213.87,-0.5900000000000034,-0.0027510957754359943,0.0022884247224516092,17513,37865,20352,0.5488318579792168597599309349,214.58785027762332,214.6733469264684,-1,1,SELL
99831145,09:50:00,20221227,209.56,209.67,0.10999999999998522,0.0005249093338422658,0.0022832302044447105,8194,17249,9055,0.5466820409471964176371206687,210.93422162335438,211.13790364979744,-1,1,SELL
99831145,14:40:00,20221228,211.78,212.2,0.4199999999999875,0.001983190102936951,0.0022746776506564746,13328,26017,12689,0.5454056419880980862238918165,211.8486605146094,211.8256280180841,1,1,BUY
99831145,11:30:00,20230110,220.61,220.03,-0.5800000000000125,-0.0026290739313721613,0.0022603712159225717,7751,14772,7021,0.5499401154237284579216349896,220.77897965516155,220.82382204009306,-1,1,SELL
187296614,13:00:00,20220907,8,8.01,0.009999999999999787,0.0012499999999999734,0.0024345288060883758,13680,31899,18219,0.6684673387295465558686620384,7.976088108631872,7.9732090034322525,1,1,BUY
187296614,10:20:00,20220915,8.04,8,-0.03999999999999915,-0.004975124378109347,0.0021109553072643917,20227,46960,26733,0.7481686484243024373751618934,8.023670368923545,8.026492117899197,-1,1,SELL
187296614,15:50:00,20220916,7.77,7.83,0.0600000000000005,0.007722007722007786,0.0021655981682885653,116563,378357,261794,0.7332550394496644749850458399,7.762383476319364,7.759996833962594,1,1,BUY
187296614,11:50:00,20220927,6.08,6.02,-0.0600000000000005,-0.00986842105263166,0.002851869182564547,25842,112548,86706,0.7984121483105337600922755029,6.057206136749052,6.0612447638087605,-1,1,SELL
187296614,15:50:00,20221019,5.6,5.61,0.010000000000000675,0.0017857142857144064,0.003970140168845637,30380,171858,141478,0.6991473261462118251235291016,5.608492617647425,5.608376820775307,1,1,BUY
187296614,14:50:00,20221027,6.59,6.54,-0.04999999999999982,-0.00758725341426401,0.0038558023100758935,18524,89551,71027,0.6992181842426857188977227101,6.605885114756573,6.610708490590042,-1,1,SELL
187296614,14:20:00,20221101,6.77,6.78,0.010000000000000675,0.0014771048744461855,0.0037891179315321247,5885,30551,24666,0.6954449388756851592772353310,6.744469281408428,6.742500331415073,1,1,BUY
187296614,15:10:00,20221102,6.68,6.62,-0.05999999999999961,-0.008982035928143655,0.0038139124757225426,45296,182888,137592,0.7003805773924632167639943397,6.664124397473254,6.669800708419989,-1,1,SELL
187296614,15:50:00,20221114,6.68,6.65,-0.02999999999999936,-0.004491017964071761,0.0038141028272045403,32143,143944,111801,0.6935645889342864694561528001,6.682305914878443,6.685152439730313,-1,1,SELL
187296614,13:30:00,20221130,6.61,6.67,0.05999999999999961,0.009077155824508262,0.0035855685583749733,5498,40884,35386,0.7057915599428763165109708659,6.630061278570507,6.626937354404174,1,1,BUY
187296614,09:30:00,20221213,6.44,6.83,0.3899999999999997,0.06055900621118007,0.0034516419638136466,134232,318994,184762,0.7065861669554651467601251328,6.522530058343408,6.517042329261958,1,1,BUY
187296614,11:40:00,20221213,6.53,6.49,-0.040000000000000036,-0.006125574272588061,0.0034559782354778145,17123,50152,33029,0.7056071553208183587188320857,6.548715641922584,6.553780454768761,-1,1,SELL
187296614,15:00:00,20221215,6.3,6.32,0.020000000000000462,0.003174603174603248,0.00342510896867978,58858,142298,83440,0.7058827513475558787166852970,6.290960991828746,6.289206115840137,1,1,BUY
187296614,14:30:00,20221219,6.18,6.18,0,0,0.0034089024412184833,8638,39476,30838,0.7067882325663263693917668822,6.199384976556041,6.200332470021796,-1,1,SELL
187296614,13:40:00,20221223,6.08,6.07,-0.009999999999999787,-0.0016447368421052282,0.0033602424472684344,13315,51904,38589,0.7106541044032988791203623342,6.088001057408931,6.090067500047762,-1,1,SELL
187296614,12:50:00,20230110,6.21,6.23,0.020000000000000462,0.0032206119162641648,0.003326389134857865,6131,13739,7608,0.7124464266703939914868871504,6.197684939712653,6.194756860562052,1,1,BUY
