N-term, time, date, conId, Previous Price, Current Price, Difference in Price ($), Difference in Price (%), cumulativeAggregatedAvg, Previous Volume, Current Volume, Difference in Volume, cumulativeAggregatedAvgVolume, SMA 5, SMA20, Crossing SMA Condition, Volume Condition, Order
0,09:30:00,20220919,578106878,605,605,0,0,0,0,0,0,0,,,0,0,
1,09:40:00,20220919,578106878,605,605,0,0,0,0,0,0,0,,,0,0,
2,09:50:00,20220919,578106878,605,605,0,0,0,0,0,0,0,,,0,0,
3,10:00:00,20220919,578106878,605,605,0,0,0,0,0,0,0,,,0,0,
4,10:10:00,20220919,578106878,605,605,0,0,0,0,0,0,0,406.7536,,0,0,
5,10:20:00,20220919,578106878,605,605,0,0,0,0,0,0,0,446.40288,,0,0,
6,10:30:00,20220919,578106878,605,605,0,0,0,0,0,0,0,478.122304,,0,0,
7,10:40:00,20220919,578106878,605,605,0,0,0,0,0,0,0,503.4978432,,0,0,
8,10:50:00,20220919,578106878,605,605,0,0,0,0,0,0,0,523.79827456,,0,0,
9,11:00:00,20220919,578106878,605,605,0,0,0,0,0,0,0,540.038619648,,0,0,
10,11:10:00,20220919,578106878,605,605,0,0,0,0,0,0,0,553.0308957184,,0,0,
11,11:20:00,20220919,578106878,605,605,0,0,0,0,0,0,0,563.4247165747199,,0,0,
12,11:30:00,20220919,578106878,605,605,0,0,0,0,0,0,0,571.7397732597759,,0,0,
13,11:40:00,20220919,578106878,605,605,0,0,0,0,0,0,0,578.3918186078207,,0,0,
14,11:50:00,20220919,578106878,605,605,0,0,0,0,0,0,0,583.7134548862566,,0,0,
15,12:00:00,20220919,578106878,605,605,0,0,0,0,0,0,0,587.9707639090053,,0,0,
16,12:10:00,20220919,578106878,605,605,0,0,0,0,0,0,0,591.3766111272042,,0,0,
17,12:20:00,20220919,578106878,605,605,0,0,0,0,0,0,0,594.1012889017634,,0,0,
18,12:30:00,20220919,578106878,605,605,0,0,0,0,0,0,0,596.2810311214107,,0,0,
19,12:40:00,20220919,578106878,605,605,0,0,0,0,0,0,0,598.0248248971286,388.1160169428319,0,0,
20,12:50:00,20220919,578106878,605,605,0,0,0,0,0,0,0,599.4198599177029,398.96021609569027,0,0,
21,13:00:00,20220919,578106878,605,605,0,0,0,0,0,0,0,600.5358879341622,409.26220529090574,0,0,
22,13:10:00,20220919,578106878,605,605,0,0,0,0,0,0,0,601.4287103473298,419.0490950263605,0,0,
23,13:20:00,20220919,578106878,605,605,0,0,0,0,0,0,0,602.1429682778638,428.34664027504243,0,0,
24,13:30:00,20220919,578106878,605,605,0,0,0,0,0,0,0,602.7143746222911,437.1793082612903,0,0,
25,13:40:00,20220919,578106878,605,605,0,0,0,0,0,0,0,603.1714996978328,445.5703428482258,0,0,
26,13:50:00,20220919,578106878,605,605,0,0,0,0,0,0,0,603.5371997582663,453.5418257058145,0,0,
27,14:00:00,20220919,578106878,605,605,0,0,0,0,0,0,0,603.8297598066131,461.1147344205238,0,0,
28,14:10:00,20220919,578106878,605,605,0,0,0,0,0,0,0,604.0638078452905,468.30899769949764,0,0,
29,14:20:00,20220919,578106878,605,605,0,0,0,0,0,0,0,604.2510462762324,475.1435478145228,0,0,
30,14:30:00,20220919,578106878,605,605,0,0,0,0,0,0,0,604.4008370209859,481.6363704237966,0,0,
31,14:40:00,20220919,578106878,605,605,0,0,0,0,0,0,0,604.5206696167887,487.8045519026068,0,0,
32,14:50:00,20220919,578106878,605,605,0,0,0,0,0,0,0,604.6165356934309,493.6643243074765,0,0,
33,15:00:00,20220919,578106878,605,605,0,0,0,0,0,0,0,604.6932285547448,499.23110809210266,0,0,
34,10:40:00,20220922,578106878,605,600,-5,-0.008264462809917356,0.0002361275088547816,0,4,4,0,603.7545828437958,504.26955268749754,0,0,
35,10:50:00,20220922,578106878,600,600,0,0,0.0002295684113865932,4,0,-4,0.0277777777777777777777777778,603.0036662750366,509.05607505312264,0,0,
36,11:00:00,20220922,578106878,600,600,0,0,0.00022336385972749609,0,0,0,0.0270270270270270270270270270,602.4029330200293,513.6032713004665,0,0,
37,11:10:00,20220922,578106878,600,600,0,0,0.00021748586341887777,0,0,0,0.0263157894736842105263157894,601.9223464160234,517.9231077354432,0,0,
38,11:20:00,20220922,578106878,600,600,0,0,0.0002119093028183937,0,0,0,0.0256410256410256410256410256,601.5378771328187,522.0269523486711,0,0,
