N-term, time, date, conId, Previous Price, Current Price, Difference in Price ($), Difference in Price (%), cumulativeAggregatedAvg, Previous Volume, Current Volume, Difference in Volume, cumulativeAggregatedAvgVolume, SMA 5, SMA20, Crossing SMA Condition, Volume Condition, Order
0,09:30:00,20221227,551601510,330.3,330.3,0,0,0,0,0,0,0,,,0,0,
1,09:40:00,20221227,551601510,330.3,330.6,0.30000000000001137,0.0009082652134423595,0.00045413260672117975,0,21,21,0,,,0,0,
2,09:50:00,20221227,551601510,330.6,330,-0.6000000000000227,-0.0018148820326679453,0.0009077157487034349,21,71,50,0.7936507936507936507936507937,,,0,1,
3,10:00:00,20221227,551601510,330,330,0,0,0.0006807868115275761,71,0,-71,0.8452380952380952380952380953,,,0,0,
4,10:10:00,20221227,551601510,330,329.7,-0.30000000000001137,-0.0009090909090909436,0.0007264476310402496,0,8,8,0.6761904761904761904761904762,221.891616,,0,0,
5,10:20:00,20221227,551601510,329.7,329.4,-0.30000000000001137,-0.0009099181073703712,0.0007570260437619366,8,38,30,1.1884920634920634920634920635,243.39329279999998,,0,1,
6,10:30:00,20221227,551601510,329.4,329.9,0.5,0.0015179113539769279,0.0008657239452212211,38,48,10,1.0563014679556032939491586108,260.69463423999997,,0,0,
7,10:40:00,20221227,551601510,329.9,329.8,-0.0999999999999659,-0.0003031221582296632,0.0007953987218472763,48,183,135,1.2758262844611528822055137844,274.51570739199997,,0,1,
8,10:50:00,20221227,551601510,329.8,329.5,-0.30000000000001137,-0.0009096422073984577,0.0008080924424640742,183,10,-173,1.2391072741051170731930007167,285.5125659136,,0,0,
9,11:00:00,20221227,551601510,329.5,329.5,0,0,0.0007272831982176668,10,0,-10,1.2151965466946053658737006450,294.31005273088,,0,0,
10,11:10:00,20221227,551601510,329.5,329.5,0,0,0.0006611665438342425,0,0,0,1.1047241333587321507942733136,301.348042184704,,0,0,
11,11:20:00,20221227,551601510,329.5,330,0.5,0.0015174506828528073,0.0007325235554191229,0,20,20,1.0126637889121711382280838708,307.0784337477632,,0,0,
12,11:30:00,20221227,551601510,330,330,0,0,0.0006761755896176519,20,0,-20,1.0116896513035425891336158807,311.66274699821054,,0,0,
13,11:40:00,20221227,551601510,330,330,0,0,0.0006278773332163911,0,0,0,0.9394261047818609756240718892,315.3301975985684,,0,0,
14,11:50:00,20221227,551601510,330,330,0,0,0.0005860188443352984,0,0,0,0.8767976977964035772491337633,318.26415807885473,,0,0,
15,12:00:00,20221227,551601510,330,330,0,0,0.0005493926665643422,0,0,0,0.8219978416841283536710629031,320.6113264630838,,0,0,
16,12:10:00,20221227,551601510,330,330,0,0,0.0005170754508840868,0,0,0,0.7736450274674149211021768500,322.48906117046704,,0,0,
17,12:20:00,20221227,551601510,330,330,0,0,0.0004883490369460819,0,0,0,0.7306647481636696477076114694,323.9912489363736,,0,0,
18,12:30:00,20221227,551601510,330,330,0,0,0.0004626464560541829,0,0,0,0.6922087087866344030914213921,325.1929991490989,,0,0,
19,12:40:00,20221227,551601510,330,330,0,0,0.00043951413325147377,0,0,0,0.6575982733473026829368503225,326.15439931927915,211.64272774862297,0,0,
20,12:50:00,20221227,551601510,330,328.6,-1.3999999999999773,-0.0042424242424241735,0.0006206050908311261,0,18,18,0.6262840698545739837493812595,326.6435194554233,217.49059136119183,0,0,
21,13:00:00,20221227,551601510,328.6,328.6,0,0,0.0005923957685206204,18,0,-18,0.6432711575884569844880457477,327.0348155643386,223.04606179313225,0,0,
22,13:10:00,20221227,551601510,328.6,328.6,0,0,0.0005666394307588543,0,0,0,0.6153028463889588547276959326,327.3478524514709,228.32375870347565,0,0,
23,13:20:00,20221227,551601510,328.6,329.2,0.5999999999999659,0.0018259281801581433,0.000619109795317158,0,5,5,0.5896652277894189024473752687,327.7182819611767,233.36757076830187,0,0,
