N-term, time, date, conId, Previous Price, Current Price, Difference in Price ($), Difference in Price (%), cumulativeAggregatedAvg, Previous Volume, Current Volume, Difference in Volume, cumulativeAggregatedAvgVolume, SMA 5, SMA20, Crossing SMA Condition, Volume Condition, Order
0,09:30:00,20221128,570640394,108.375,108.3359375,-0.0390625,-0.00036043829296424453,0.00036043829296424453,19361,19361,0,0,,,0,0,
1,09:40:00,20221128,570640394,108.3359375,108.328125,-0.0078125,-7.211365111415591E-05,0.00021627597203920023,19361,6047,-13314,0.3438355456846237281132172925,,,0,0,
2,09:50:00,20221128,570640394,108.328125,108.3359375,0.0078125,7.211885186787827E-05,0.00016822359864875958,6047,5545,-502,0.2568958210412788362163745072,,,0,0,
3,10:00:00,20221128,570640394,108.3359375,108.34375,0.0078125,7.211365111415591E-05,0.00014419611176510867,5545,8266,2721,0.3153499541488581352777001771,,,0,1,
4,10:10:00,20221128,570640394,108.34375,108.34375,0,0,0.00011535688941208693,8266,7711,-555,0.2657084656176589737435731589,72.83842999999999,,0,0,
5,10:20:00,20221128,570640394,108.34375,108.296875,-0.046875,-0.0004326507066628209,0.00016823919228720925,7711,7846,135,0.2243416308280128330238936399,79.93011899999999,,0,0,
6,10:30:00,20221128,570640394,108.296875,108.296875,0,0,0.00014420502196046508,7846,5353,-2493,0.2376844727588130826887734786,85.60347019999999,,0,0,
7,10:40:00,20221128,570640394,108.296875,108.3125,0.015625,0.00014427932477276007,0.00014421430981200197,5353,4348,-1005,0.2314420623656240664447746828,90.14527615999998,,0,0,
8,10:50:00,20221128,570640394,108.3125,108.3203125,0.0078125,7.212925562608193E-05,0.00013620485934689975,4348,5952,1604,0.2467157491905823246247327652,93.78028342799999,,0,1,
9,11:00:00,20221128,570640394,108.3203125,108.265625,-0.0546875,-0.0005048683736025965,0.00017307121077246942,5952,8870,2918,0.2710697119059326943127971231,96.67735174239999,,0,1,
10,11:10:00,20221128,570640394,108.265625,108.2421875,-0.0234375,-0.00021648145475537596,0.00017701759658909729,8870,6586,-2284,0.2698358455063670184026350806,98.99031889391999,,0,0,
